locus_tag	gene_name	ncrna	start	end	strand	read_count	ins_index	gene_length	ins_count	fcn
BW25113_0721	sdhC	0	750633	751022	1	20	0.0341880341880342	390	12	"succinate dehydrogenase, membrane subunit, binds cytochrome b556"
BW25113_0722	sdhD	0	751016	751363	1	24	0.0477707006369427	348	15	"succinate dehydrogenase, membrane subunit, binds cytochrome b556"
BW25113_0723	sdhA	0	751363	753129	1	345	0.0578252671275927	1767	92	"succinate dehydrogenase, flavoprotein subunit"
BW25113_0724	sdhB	0	753145	753861	1	142	0.0603715170278638	717	39	"succinate dehydrogenase, FeS subunit"
BW25113_0726	sucA	0	754162	756963	1	40	0.00951625693893735	2802	24	"2-oxoglutarate decarboxylase, thiamine triphosphate-binding"
BW25113_0727	sucB	0	756978	758195	1	10	0.0072926162260711	1218	8	dihydrolipoyltranssuccinase
BW25113_0728	sucC	0	758470	759636	1	131	0.0418648905803996	1167	44	"succinyl-CoA synthetase, beta subunit"
BW25113_0729	sucD	0	759636	760505	1	145	0.0664112388250319	870	52	"succinyl-CoA synthetase, NAD(P)-binding, alpha subunit"
BW25113_0730	mngR	0	760609	761331	-1	267	0.0844854070660522	723	55	"Transcriptional repressor for the mannosyl-D-glycerate catabolic operon"
BW25113_0731	mngA	0	761440	763416	1	746	0.0786516853932584	1977	140	"fused 2-O-a-mannosyl-D-glycerate specific PTS enzymes: IIA component/IIB component/IIC component"
BW25113_0732	mngB	0	763434	766067	1	1917	0.137072964993674	2634	325	alpha-mannosidase
BW25113_0733	cydA	0	766914	768482	1	25	0.0120311394196745	1569	17	"cytochrome d terminal oxidase, subunit I"
BW25113_0734	cydB	0	768498	769637	1	48	0.0214424951267057	1140	22	"cytochrome d terminal oxidase, subunit II"
BW25113_4515	cydX	0	769652	769765	1	10	0.0388349514563107	114	4	"cytochrome d (bd-I) ubiquinol oxidase subunit X"
BW25113_0735	ybgE	0	769765	770058	1	19	0.0188679245283019	294	5	"putative inner membrane protein in cydABX-ybgE operon"
BW25113_0736	ybgC	0	770208	770612	1	54	0.0602739726027397	405	22	"acyl-CoA thioester hydrolase"
BW25113_0737	tolQ	0	770609	771301	1	34	0.0304487179487179	693	19	"membrane spanning protein in TolA-TolQ-TolR complex"
BW25113_0738	tolR	0	771305	771733	1	26	0.0335917312661499	429	13	"membrane spanning protein in TolA-TolQ-TolR complex"
BW25113_0739	tolA	0	771798	773063	1	68	0.0228070175438597	1266	26	"membrane anchored protein in TolA-TolQ-TolR complex"
BW25113_0740	tolB	0	773196	774488	1	149	0.0412371134020619	1293	48	"periplasmic protein"
BW25113_0741	pal	0	774523	775044	1	45	0.0340425531914894	522	16	"peptidoglycan-associated outer membrane lipoprotein"
BW25113_0742	ybgF	0	775054	775845	1	158	0.05890603085554	792	42	"periplasmic TolA-binding protein"
BW25113_0743	lysT	0	776010	776085	1	9	0.0144927536231884	76	1	
BW25113_0744	valT	0	776221	776296	1	2	0.0144927536231884	76	1	
BW25113_0745	lysW	0	776299	776374	1	0	0	76	0	
BW25113_0746	valZ	0	776524	776599	1	23	0.0144927536231884	76	1	
BW25113_0747	lysY	0	776603	776678	1	0	0	76	0	
BW25113_0748	lysZ	0	776825	776900	1	34	0.0289855072463768	76	2	
BW25113_0749	lysQ	0	777033	777108	1	0	0	76	0	
BW25113_0750	nadA	0	777541	778584	1	368	0.0468085106382979	1044	44	"quinolinate synthase, subunit A"
BW25113_0751	pnuC	0	778622	779341	1	239	0.0632716049382716	720	41	"nicotinamide riboside transporter"
BW25113_0752	zitB	0	779338	780279	-1	210	0.0507075471698113	942	43	"zinc efflux system"
BW25113_0753	ybgS	0	780393	780773	-1	184	0.0728862973760933	381	25	"putative periplasmic protein"
BW25113_0754	aroG	0	781089	782141	1	232	0.0421940928270042	1053	40	"3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, phenylalanine repressible"
BW25113_0755	gpmA	0	782299	783051	-1	234	0.0545722713864307	753	37	"phosphoglyceromutase 1"
BW25113_0756	galM	0	783253	784293	-1	192	0.0416221985058698	1041	39	"aldose 1-epimerase; type-1 mutarotase"
BW25113_0757	galK	0	784287	785435	-1	222	0.051207729468599	1149	53	galactokinase
BW25113_0758	galT	0	785439	786485	-1	110	0.0402969247083775	1047	38	"galactose-1-phosphate uridylyltransferase"
BW25113_0759	galE	0	786495	787511	-1	94	0.0349344978165939	1017	32	UDP-galactose-4-epimerase
BW25113_0760	modF	0	787772	789244	-1	686	0.0844645550527904	1473	112	"fused molybdate transporter subunits of ABC superfamily: ATP-binding components"
BW25113_0761	modE	0	789312	790100	-1	598	0.0970464135021097	789	69	"transcriptional repressor for the molybdenum transport operon modABC"
BW25113_0762	acrZ	0	790229	790378	1	126	0.0888888888888889	150	12	"AcrAB-TolC efflux pump accessory protein, membrane-associated"
BW25113_0763	modA	0	790545	791318	1	299	0.0875179340028694	774	61	"molybdate transporter subunit"
BW25113_0764	modB	0	791318	792007	1	292	0.0789049919484702	690	49	"molybdate transporter subunit"
BW25113_0765	modC	0	792010	793068	1	341	0.0639412997903564	1059	61	"molybdate transporter subunit"
BW25113_0766	ybhA	0	793069	793887	-1	327	0.0826558265582656	819	61	"pyridoxal phosphate (PLP) phosphatase"
BW25113_0767	pgl	0	794042	795037	1	179	0.0490523968784838	996	44	6-phosphogluconolactonase
BW25113_0768	ybhD	0	795078	796031	-1	351	0.0745052386495925	954	64	"putative DNA-binding transcriptional regulator"
BW25113_0769	ybhH	0	796215	797267	1	464	0.0907172995780591	1053	86	"putative PrpF family isomerase"
BW25113_0770	ybhI	0	797343	798776	1	2017	0.178156467854376	1434	230	"putative transporter"
BW25113_0771	ybhJ	0	798959	801220	1	2243	0.134577603143418	2262	274	"putative hydratase"
BW25113_0772	ybhC	0	801454	802737	-1	891	0.117647058823529	1284	136	"acyl-CoA thioesterase, lipoprotein"
BW25113_0773	ybhB	0	802889	803365	-1	236	0.0813953488372093	477	35	"kinase inhibitor homolog, UPF0098 family"
BW25113_0774	bioA	0	803424	804713	-1	618	0.0852713178294574	1290	99	"7,8-diaminopelargonic acid synthase, PLP-dependent"
BW25113_0775	bioB	0	804800	805840	1	321	0.0789754535752401	1041	74	"biotin synthase"
BW25113_0776	bioF	0	805837	806991	1	461	0.0692307692307692	1155	72	"8-amino-7-oxononanoate synthase"
BW25113_0777	bioC	0	806978	807733	1	325	0.0954478707782673	756	65	"malonyl-ACP O-methyltransferase, SAM-dependent"
BW25113_0778	bioD	0	807726	808403	1	261	0.101472995090016	678	62	"dethiobiotin synthetase"
BW25113_0779	uvrB	0	808982	811003	1	934	0.0923076923076923	2022	168	"excinulease of nucleotide excision repair, DNA damage recognition component"
BW25113_0780	ybhK	0	811195	812103	-1	327	0.0757020757020757	909	62	"putative NAD(P)-binding transferase"
BW25113_0781	moaA	0	812500	813489	1	298	0.0774410774410774	990	69	"molybdopterin biosynthesis protein A"
BW25113_0782	moaB	0	813511	814023	1	296	0.0844155844155844	513	39	"inactive molybdopterin adenylyltransferase"
BW25113_0783	moaC	0	814026	814511	1	207	0.0867579908675799	486	38	"molybdopterin biosynthesis, protein C"
BW25113_0784	moaD	0	814504	814749	1	75	0.0810810810810811	246	18	"molybdopterin synthase, small subunit"
BW25113_0785	moaE	0	814751	815203	1	205	0.110294117647059	453	45	"molybdopterin synthase, large subunit"
BW25113_0786	ybhL	0	815340	816044	1	459	0.140157480314961	705	89	"UPF0005 family inner membrane protein"
BW25113_0787	ybhM	0	816249	816962	1	612	0.057542768273717	714	37	"UPF0005 family inner membrane protein"
BW25113_0788	ybhN	0	816998	817954	-1	520	0.112529002320186	957	97	"UPF0104 family inner membrane protein"
BW25113_0789	clsB	0	817954	819195	-1	377	0.0796064400715563	1242	89	"cardiolipin synthase 2"
BW25113_0790	ybhP	0	819192	819953	-1	216	0.0612244897959184	762	42	"endo/exonuclease/phosphatase family protein"
BW25113_0791	ybhQ	0	820086	820496	1	226	0.102702702702703	411	38	"inner membrane protein"
BW25113_0792	ybhR	0	820458	821564	-1	322	0.0852557673019057	1107	85	"inner membrane putative ABC superfamily transporter permease"
BW25113_0793	ybhS	0	821575	822708	-1	544	0.0852105778648384	1134	87	"inner membrane putative ABC superfamily transporter permease"
BW25113_0794	ybhF	0	822701	824437	-1	677	0.0837595907928389	1737	131	"putative transporter subunit of ABC superfamily: ATP-binding component"
BW25113_0795	ybhG	0	824430	825428	-1	546	0.102222222222222	999	92	"putative membrane fusion protein (MFP) component of efflux pump, membrane anchor"
BW25113_0796	ybiH	0	825428	826099	-1	237	0.0892561983471074	672	54	"DUF1956 domain-containing tetR family putative transcriptional regulator"
BW25113_0797	rhlE	0	826328	827692	1	706	0.0854353132628153	1365	105	"ATP-dependent RNA helicase"
BW25113_0798	ybiA	0	827924	828406	-1	273	0.103448275862069	483	45	"DUF1768 family protein"
BW25113_0799	dinG	0	828526	830676	1	623	0.0645661157024793	2151	125	"ATP-dependent DNA helicase"
BW25113_0800	ybiB	0	830704	831666	1	254	0.0761245674740484	963	66	"putative family 3 glycosyltransferase"
BW25113_0801	ybiC	0	831807	832892	1	427	0.0858895705521472	1086	84	"putative dehydrogenase"
BW25113_0802	ybiJ	0	833121	833381	-1	153	0.0936170212765957	261	22	"DUF1471 family putative periplasmic protein"
BW25113_0803	ybiI	0	833646	833912	-1	125	0.0871369294605809	267	21	"DksA-type zinc finger protein"
BW25113_0804	ybiX	0	833986	834663	-1	265	0.0785597381342062	678	48	"Fe(II)-dependent oxygenase superfamily protein"
BW25113_0805	fiu	0	834705	836987	-1	937	0.0700729927007299	2283	144	"catecholate siderophore receptor Fiu"
BW25113_0806	mcbA	0	837252	837512	-1	65	0.0765957446808511	261	18	"colanic acid mucoidy stimulation protein"
BW25113_0807	rlmF	0	837788	838714	1	286	0.0610778443113772	927	51	"23S rRNA m(6)A1618 methyltransferase, SAM-dependent"
BW25113_0808	ybiO	0	838711	840936	-1	791	0.0723552894211577	2226	145	"mechanosensitive channel protein, intermediate conductance"
BW25113_0809	glnQ	0	841197	841919	-1	197	0.0645161290322581	723	42	"glutamine transporter subunit"
BW25113_0810	glnP	0	841916	842575	-1	189	0.0774410774410774	660	46	"glutamine transporter subunit"
BW25113_0811	glnH	0	842714	843460	-1	237	0.0742942050520059	747	50	"glutamine transporter subunit"
BW25113_0812	dps	0	843864	844367	-1	546	0.127753303964758	504	58	"Fe-binding and storage protein; stress-inducible DNA-binding protetin"
BW25113_0813	rhtA	0	844666	845553	-1	646	0.10875	888	87	"threonine and homoserine efflux system"
BW25113_0814	ompX	0	845906	846421	1	243	0.0881720430107527	516	41	"outer membrane protein X"
BW25113_0815	ybiP	0	846470	848053	-1	1109	0.11851332398317	1584	169	"putative EptAB family phosphoethanolamine transferase, inner membrane protein"
BW25113_4705	mntS	0	848325	848453	-1	61	0.094017094017094	129	11	"Mn(2)-response protein, MntR-repressed"
BW25113_0817	mntR	0	848639	849106	1	231	0.0876777251184834	468	37	"Mn(2+)-responsive manganese regulon transcriptional regulator"
BW25113_0818	ybiR	0	849103	850221	1	406	0.0873015873015873	1119	88	"putative transporter"
BW25113_0819	ldtB	0	850280	851200	-1	592	0.1145958986731	921	95	"L,D-transpeptidase linking Lpp to murein"
BW25113_0820	ybiT	0	851419	853011	1	478	0.0704323570432357	1593	101	"putative transporter subunit of ABC superfamily: ATP-binding component"
BW25113_0821	ybiU	0	853252	854517	-1	738	0.12280701754386	1266	140	"DUF1479 family protein"
BW25113_0822	ybiV	0	854669	855484	-1	275	0.0680272108843537	816	50	"sugar phosphatase; preference for fructose-1-P, ribose-5-P and glucose-6-P"
BW25113_0823	ybiW	0	855630	858062	-1	1006	0.0835616438356164	2433	183	"putative pyruvate formate lyase"
BW25113_0824	ybiY	0	858068	858967	-1	404	0.0851851851851852	900	69	"putative pyruvate formate lyase activating enzyme"
BW25113_0825	fsaA	0	859098	859760	1	243	0.085427135678392	663	51	"fructose-6-phosphate aldolase 1"
BW25113_0826	moeB	0	859836	860585	-1	301	0.0962962962962963	750	65	"molybdopterin synthase sulfurylase"
BW25113_0827	moeA	0	860585	861820	-1	447	0.0943396226415094	1236	105	"molybdopterin molybdenumtransferase; molybdopterin biosynthesis protein"
BW25113_0828	iaaA	0	862024	862989	1	370	0.0816091954022989	966	71	"Isoaspartyl peptidase"
BW25113_0829	gsiA	0	862976	864847	1	661	0.0801186943620178	1872	135	"glutathione transporter ATP-binding protein, ABC superfamily"
BW25113_0830	gsiB	0	864867	866405	1	886	0.0930735930735931	1539	129	"glutathione periplasmic binding protein, ABC superfamily transporter"
BW25113_0831	gsiC	0	866423	867343	1	537	0.101326899879373	921	84	"glutathione transporter, permease component, ABC superfamily"
BW25113_0832	gsiD	0	867346	868257	1	683	0.107186358099878	912	88	"glutathione transporter, permease component, ABC superfamily"
BW25113_0833	yliE	0	868435	870783	1	1426	0.0780141843971631	2349	165	"putative membrane-anchored cyclic-di-GMP phosphodiesterase"
BW25113_0834	yliF	0	870791	872119	1	1248	0.132832080200501	1329	159	"putative membrane-anchored diguanylate cyclase"
BW25113_0835	rimO	0	872166	873491	-1	561	0.0753768844221105	1326	90	"ribosomal protein S12 methylthiotransferase; radical SAM superfamily"
BW25113_0836	bssR	0	873704	874087	1	143	0.0838150289017341	384	29	"repressor of biofilm formation by indole transport regulation"
BW25113_0837	yliI	0	874198	875313	1	290	0.054726368159204	1116	55	"soluble aldose sugar dehydrogenase"
BW25113_0838	gstB	0	875310	875936	-1	344	0.0938053097345133	627	53	"glutathione S-transferase"
BW25113_0839	dacC	0	876183	877385	1	657	0.102493074792244	1203	111	"D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 6a)"
BW25113_0840	deoR	0	877432	878190	-1	118	0.0394736842105263	759	27	"deoxyribose-5-phosphate-inducible deoxyribose operon transcriptional repressor; repressor of nupG and tsx"
BW25113_0841	ybjG	0	878248	878844	-1	196	0.0929368029739777	597	50	"undecaprenyl pyrophosphate phosphatase"
BW25113_0842	mdfA	0	879129	880361	1	634	0.0936936936936937	1233	104	"multidrug efflux system protein"
BW25113_0843	ybjH	0	880402	880686	-1	167	0.105058365758755	285	27	"uncharacterized protein"
BW25113_0844	ybjI	0	880772	881587	-1	399	0.100680272108844	816	74	"5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase; pyrimidine phosphatase; riboflavin synthesis"
BW25113_0845	ybjJ	0	881587	882795	-1	388	0.0798898071625344	1209	87	"putative transporter"
BW25113_0846	rcdA	0	882879	883415	1	186	0.0785123966942149	537	38	"transcriptional regulator of csgD and ybiJI; autoregulator"
BW25113_4417	rybB	0	883432	883510	-1	24	0.0416666666666667	79	3	
BW25113_0847	ybjL	0	883590	885275	-1	931	0.106719367588933	1686	162	"putative transporter"
BW25113_0848	ybjM	0	885545	885922	1	304	0.117302052785924	378	40	"inner membrane protein"
BW25113_0849	grxA	0	885952	886209	-1	171	0.0686695278969957	258	16	"glutaredoxin 1, redox coenzyme for ribonucleotide reductase (RNR1a)"
BW25113_0850	ybjC	0	886369	886656	1	116	0.111538461538462	288	29	"DUF1418 family protein"
BW25113_0851	nfsA	0	886640	887362	1	381	0.118279569892473	723	77	"nitroreductase A, NADPH-dependent, FMN-dependent"
BW25113_0852	rimK	0	887423	888325	1	361	0.0627306273062731	903	51	"ribosomal protein S6 modification protein"
BW25113_0853	ybjN	0	888413	888889	1	164	0.0744186046511628	477	32	"negative regulator of motility; multicopy suppressor of coaA(Ts)"
BW25113_0854	potF	0	889240	890352	1	338	0.062874251497006	1113	63	"putrescine transporter subunit: periplasmic-binding component of ABC superfamily"
BW25113_0855	potG	0	890447	891580	1	497	0.0950048971596474	1134	97	"putrescine transporter subunit: ATP-binding component of ABC superfamily"
BW25113_0856	potH	0	891590	892543	1	309	0.0768335273573923	954	66	"putrescine transporter subunit: membrane component of ABC superfamily"
BW25113_0857	potI	0	892540	893385	1	243	0.0721784776902887	846	55	"putrescine transporter subunit: membrane component of ABC superfamily"
BW25113_0858	ybjO	0	893445	893933	1	174	0.0702947845804989	489	31	"DUF2593 family inner membrane protein"
BW25113_0859	rlmC	0	893974	895101	1	709	0.113188976377953	1128	115	"23S rRNA m(5)U747 methyltransferase, SAM-dependent"
BW25113_0860	artJ	0	895300	896031	-1	357	0.0773899848254932	732	51	"arginine binding protein, periplasmic"
BW25113_0861	artM	0	896322	896990	-1	500	0.124378109452736	669	75	"arginine transporter subunit"
BW25113_0862	artQ	0	896990	897706	-1	264	0.0975232198142415	717	63	"arginine transporter subunit"
BW25113_0863	artI	0	897713	898444	-1	336	0.0986342943854325	732	65	"arginine transporter subunit"
BW25113_0864	artP	0	898462	899190	-1	284	0.0989345509893455	729	65	"arginine transporter subunit"
BW25113_0865	ybjP	0	899408	899923	-1	263	0.116129032258065	516	54	lipoprotein
BW25113_0866	ybjQ	0	900049	900372	1	36	0.0445205479452055	324	13	"UPF0145 family protein"
BW25113_0867	amiD	0	900369	901199	1	342	0.0922459893048128	831	69	"1,6-anhydro-N-acetylmuramyl-L-alanine amidase, Zn-dependent; OM lipoprotein"
BW25113_0868	ybjS	0	901196	902209	-1	533	0.0898138006571741	1014	82	"putative NAD(P)H-dependent oxidoreductase with NAD(P)-binding Rossmann-fold domain"
BW25113_0869	ybjT	0	902308	903738	-1	498	0.0768633540372671	1431	99	"putative NAD-dependent oxidoreductase"
BW25113_0870	ltaE	0	903749	904750	-1	489	0.10310421286031	1002	93	"L-allo-threonine aldolase, PLP-dependent"
BW25113_0871	poxB	0	904787	906505	-1	683	0.0956072351421189	1719	148	"pyruvate dehydrogenase (pyruvate oxidase), thiamine triphosphate-binding, FAD-binding"
BW25113_0872	hcr	0	906638	907606	-1	213	0.0710194730813287	969	62	"HCP oxidoreductase, NADH-dependent"
BW25113_0873	hcp	0	907618	909270	-1	689	0.0846774193548387	1653	126	"hybrid-cluster [4Fe-2S-2O] protein in anaerobic terminal reductases"
BW25113_0874	ybjE	0	909414	910313	-1	1056	0.140740740740741	900	114	"putative transporter"
BW25113_0875	aqpZ	0	910808	911503	-1	768	0.141945773524721	696	89	"aquaporin Z"
BW25113_0876	ybjD	0	911929	913587	1	668	0.0977242302543507	1659	146	"putative OLD family ATP-dependent endonuclease; DUF2813 family protein"
BW25113_0877	ybjX	0	913584	914576	-1	757	0.10738255033557	993	96	"DUF535 family protein"
BW25113_0878	macA	0	914691	915806	1	291	0.0706467661691542	1116	71	"macrolide transporter subunit, membrane fusion protein (MFP) component"
BW25113_0879	macB	0	915803	917749	1	768	0.0912721049629207	1947	160	"fused macrolide transporter subunits of ABC superfamily: ATP-binding component/membrane component"
BW25113_0880	cspD	0	917822	918046	-1	92	0.0788177339901478	225	16	"inhibitor of DNA replication, cold shock protein homolog"
BW25113_0881	clpS	0	918369	918689	1	69	0.041522491349481	321	12	"regulatory protein for ClpA substrate specificity"
BW25113_0882	clpA	0	918720	920996	1	1116	0.0912195121951219	2277	187	"ATPase and specificity subunit of ClpA-ClpP ATP-dependent serine protease, chaperone activity"
BW25113_0883	serW	0	921340	921427	-1	11	0.0125	88	1	
BW25113_0884	infA	0	921681	921899	-1	0	0	219	0	"translation initiation factor IF-1"
BW25113_0885	aat	0	922184	922888	-1	260	0.094488188976378	705	60	"leucyl/phenylalanyl-tRNA-protein transferase"
BW25113_0886	cydC	0	922930	924651	-1	13	0.00580645161290323	1722	9	"fused glutathione, cysteine exporter subunits of ABC superfamily: membrane component/ATP-binding component"
BW25113_0887	cydD	0	924652	926418	-1	13	0.00565681961030798	1767	9	"fused glutathione, cysteine exporter subunits of ABC superfamily: membrane component/ATP-binding component"
BW25113_0888	trxB	0	926541	927506	-1	79	0.035632183908046	966	31	"thioredoxin reductase, FAD/NAD(P)-binding"
BW25113_0889	lrp	0	928051	928545	1	147	0.0650224215246637	495	29	"leucine-responsive global transcriptional regulator"
BW25113_0890	ftsK	0	928680	932669	1	88	0.0158730158730159	3990	57	"DNA translocase at septal ring sorting daughter chromsomes"
BW25113_0891	lolA	0	932828	933439	1	0	0	612	0	"lipoprotein chaperone"
BW25113_0892	rarA	0	933450	934793	1	285	0.0487603305785124	1344	59	"DNA-dependent ATPase involved in processing recombination intermediates at replication forks"
BW25113_0893	serS	0	934884	936176	1	0	0	1293	0	"seryl-tRNA synthetase, also charges selenocysteinyl-tRNA with serine"
BW25113_0894	dmsA	0	936415	938859	1	493	0.0399818264425261	2445	88	"dimethyl sulfoxide reductase, anaerobic, subunit A"
BW25113_0895	dmsB	0	938870	939487	1	110	0.0484739676840215	618	27	"dimethyl sulfoxide reductase, anaerobic, subunit B"
BW25113_0896	dmsC	0	939489	940352	1	232	0.0591259640102828	864	46	"dimethyl sulfoxide reductase, anaerobic, subunit C"
BW25113_0897	ycaC	0	940387	941013	-1	63	0.0424778761061947	627	24	"putative isochorismatase family hydrolase"
BW25113_0898	ycaD	0	941327	942475	1	288	0.0570048309178744	1149	59	"putative MFS-type transporter"
BW25113_0899	ycaM	0	942685	944115	1	664	0.129658385093168	1431	167	"putative transporter"
BW25113_0900	ycaN	0	944116	945024	-1	417	0.115995115995116	909	95	"LysR family putative transcriptional regulator"
BW25113_0901	ycaK	0	945124	945714	1	230	0.0977443609022556	591	52	"putative NAD(P)H-dependent oxidoreductase"
BW25113_0902	pflA	0	945796	946536	-1	291	0.0464767616191904	741	31	"[formate-C-acetyltransferase 1]-activating enzyme; pyruvate formate-lyase 1-activating enzyme"
BW25113_0903	pflB	0	946728	949010	-1	846	0.0812652068126521	2283	167	"formate C-acetyltransferase 1, anaerobic; pyruvate formate-lyase 1"
BW25113_0904	focA	0	949065	949922	-1	747	0.133247089262613	858	103	"formate channel"
BW25113_0905	ycaO	0	950328	952088	-1	1019	0.109148264984227	1761	173	"ribosomal protein S12 methylthiotransferase accessory factor"
BW25113_0906	ycaP	0	952218	952910	1	351	0.0913461538461538	693	57	"UPF0702 family putative inner membrane protein"
BW25113_0907	serC	0	953109	954197	1	0	0	1089	0	"3-phosphoserine/phosphohydroxythreonine aminotransferase"
BW25113_0908	aroA	0	954268	955551	1	310	0.0743944636678201	1284	86	"5-enolpyruvylshikimate-3-phosphate synthetase"
BW25113_0909	ycaL	0	955720	956484	1	448	0.103047895500726	765	71	"putative peptidase-related chaperone"
BW25113_0910	cmk	0	956657	957340	1	0	0	684	0	"cytidylate kinase"
BW25113_0911	rpsA	0	957451	959124	1	1	0.0006635700066357	1674	1	"30S ribosomal subunit protein S1"
BW25113_0912	ihfB	0	959284	959568	1	286	0.11284046692607	285	29	"integration host factor (IHF), DNA-binding protein, beta subunit"
BW25113_0913	ycaI	0	959776	962040	1	982	0.0892594409024031	2265	182	"ComEC family inner membrane protein"
BW25113_0914	msbA	0	962077	963825	1	0	0	1749	0	"fused lipid transporter subunits of ABC superfamily: membrane component/ATP-binding component"
BW25113_0915	lpxK	0	963822	964808	1	1	0.00112485939257593	987	1	"lipid A 4'kinase"
BW25113_0916	ycaQ	0	964845	966077	1	356	0.0621621621621622	1233	69	"DUF1006 family protein with C-terminal wHTH domain"
BW25113_0917	ycaR	0	966129	966311	1	8	0.0121212121212121	183	2	"peroxide and acid resistance protein, UPF0434 family"
BW25113_0918	kdsB	0	966308	967054	1	0	0	747	0	"3-deoxy-manno-octulosonate cytidylyltransferase"
BW25113_0919	ycbJ	0	967208	968101	1	345	0.0745341614906832	894	60	"protein kinase-like domain protein"
BW25113_0920	ycbC	0	968078	968857	-1	130	0.056980056980057	780	40	"DUF218 superfamily protein"
BW25113_0921	smtA	0	968993	969778	1	186	0.057909604519774	786	41	"putative S-adenosyl-L-methionine-dependent methyltransferase"
BW25113_0922	mukF	0	969775	971097	1	1	0.000839630562552477	1323	1	"chromosome condensin MukBEF, kleisin-like subunit, binds calcium"
BW25113_0923	mukE	0	971078	971782	1	14	0.0015748031496063	705	1	"chromosome condensin MukBEF, MukE localization factor"
BW25113_0924	mukB	0	971782	976242	1	0	0	4461	0	"chromosome condensin MukBEF, ATPase and DNA-binding subunit"
BW25113_0925	ldtD	0	976503	978350	1	734	0.0787259615384615	1848	131	"murein L,D-transpeptidase"
BW25113_0926	ycbK	0	978531	979079	1	182	0.0727272727272727	549	36	"M15A protease-related family periplasmic protein"
BW25113_0927	ycbL	0	979106	979753	1	281	0.0821917808219178	648	48	"putative metal-binding enzyme"
BW25113_0928	aspC	0	979975	981165	-1	139	0.0466417910447761	1191	50	"aspartate aminotransferase, PLP-dependent"
BW25113_0929	ompF	0	981350	982438	-1	409	0.0846075433231396	1089	83	"outer membrane porin 1a (Ia;b;F)"
BW25113_0930	asnS	0	983041	984441	-1	0	0	1401	0	"asparaginyl tRNA synthetase"
BW25113_0931	pncB	0	984610	985812	-1	540	0.0858725761772853	1203	93	"nicotinate phosphoribosyltransferase"
BW25113_0932	pepN	0	986078	988690	1	992	0.0727040816326531	2613	171	"aminopeptidase N"
BW25113_0933	ssuB	0	988733	989500	-1	222	0.069364161849711	768	48	"alkanesulfonate transporter subunit"
BW25113_0934	ssuC	0	989497	990288	-1	284	0.0546984572230014	792	39	"putative alkanesulfonate transporter subunit"
BW25113_0935	ssuD	0	990299	991444	-1	257	0.0494186046511628	1146	51	"alkanesulfonate monooxygenase, FMNH(2)-dependent"
BW25113_0936	ssuA	0	991441	992400	-1	292	0.0694444444444444	960	60	"aliphatic sulfonate binding protein, SsuABC ABC transporter"
BW25113_0937	ssuE	0	992393	992968	-1	172	0.0789980732177264	576	41	"NAD(P)H-dependent FMN reductase"
BW25113_0938	elfA	0	993324	993863	1	197	0.0740740740740741	540	36	"laminin-binding fimbrin subunit"
BW25113_0939	elfD	0	993946	994647	1	600	0.126582278481013	702	80	"putative periplasmic pilin chaperone"
BW25113_0940	elfC	0	994672	997272	1	2275	0.149935924818454	2601	351	"putative outer membrane fimbrial subunit export usher protein"
BW25113_0941	elfG	0	997263	998333	1	763	0.118257261410788	1071	114	"putative fimbrial-like adhesin protein"
BW25113_0942	ycbU	0	998345	998887	1	242	0.0674846625766871	543	33	"putative fimbriae protein"
BW25113_0943	ycbV	0	998895	999410	1	149	0.0752688172043011	516	35	"putative fimbrial-like adhesin protein"
BW25113_0944	ycbF	0	999403	1000113	1	176	0.0640625	711	41	"putative periplasmic pilin chaperone"
BW25113_0945	pyrD	0	1000224	1001234	1	374	0.0901098901098901	1011	82	"dihydro-orotate oxidase, FMN-linked"
BW25113_0946	zapC	0	1001408	1001950	1	258	0.118609406952965	543	58	"FtsZ stabilizer"
BW25113_0947	ycbX	0	1001947	1003056	-1	552	0.0890890890890891	1110	89	"6-N-hydroxylaminopurine detoxification oxidoreductase"
BW25113_0948	rlmL	0	1003300	1005408	1	732	0.076882569773565	2109	146	"fused 23S rRNA m(2)G2445 and m(7)G2069 methyltransferase, SAM-dependent"
BW25113_0949	uup	0	1005420	1007327	1	267	0.0477299185098952	1908	82	"putative transporter subunit of ABC superfamily: ATP-binding component"
BW25113_0950	pqiA	0	1007457	1008710	1	394	0.0646589902568645	1254	73	"paraquat-inducible, SoxRS-regulated inner membrane protein"
BW25113_0951	pqiB	0	1008715	1010355	1	373	0.0643195666892349	1641	95	"paraquat-inducible, SoxRS-regulated MCE domain protein"
BW25113_0952	pqiC	0	1010352	1010915	1	289	0.078740157480315	564	40	"DUF330 family putative lipoprotein"
BW25113_0953	rmf	0	1011171	1011338	1	19	0.0394736842105263	168	6	"ribosome modulation factor"
BW25113_0954	fabA	0	1011408	1011926	-1	0	0	519	0	"beta-hydroxydecanoyl thioester dehydrase"
BW25113_0955	ycbZ	0	1011995	1013755	-1	399	0.0479495268138801	1761	76	"putative peptidase"
BW25113_0956	matP	0	1013941	1014393	1	86	0.053921568627451	453	22	"Ter macrodomain organizer matS-binding protein"
BW25113_0957	ompA	0	1014469	1015509	-1	243	0.0512273212379936	1041	48	"outer membrane protein A (3a;II*;G;d)"
