locus_tag	gene_name	ncrna	start	end	strand	read_count	ins_index	gene_length	ins_count	fcn
BW25113_0845	ybjJ	0	881587	882795	-1	365	0.0284664830119376	1209	31	"putative transporter"
BW25113_0846	rcdA	0	882879	883415	1	128	0.0268595041322314	537	13	"transcriptional regulator of csgD and ybiJI; autoregulator"
BW25113_4417	rybB	0	883432	883510	-1	7	0.0277777777777778	79	2	
BW25113_0847	ybjL	0	883590	885275	-1	737	0.0474308300395257	1686	72	"putative transporter"
BW25113_0848	ybjM	0	885545	885922	1	173	0.06158357771261	378	21	"inner membrane protein"
BW25113_0849	grxA	0	885952	886209	-1	96	0.0257510729613734	258	6	"glutaredoxin 1, redox coenzyme for ribonucleotide reductase (RNR1a)"
BW25113_0850	ybjC	0	886369	886656	1	109	0.0192307692307692	288	5	"DUF1418 family protein"
BW25113_0851	nfsA	0	886640	887362	1	307	0.0414746543778802	723	27	"nitroreductase A, NADPH-dependent, FMN-dependent"
BW25113_0852	rimK	0	887423	888325	1	323	0.034440344403444	903	28	"ribosomal protein S6 modification protein"
BW25113_0853	ybjN	0	888413	888889	1	90	0.0302325581395349	477	13	"negative regulator of motility; multicopy suppressor of coaA(Ts)"
BW25113_0854	potF	0	889240	890352	1	312	0.0269461077844311	1113	27	"putrescine transporter subunit: periplasmic-binding component of ABC superfamily"
BW25113_0855	potG	0	890447	891580	1	319	0.0303623898139079	1134	31	"putrescine transporter subunit: ATP-binding component of ABC superfamily"
BW25113_0856	potH	0	891590	892543	1	173	0.0232828870779977	954	20	"putrescine transporter subunit: membrane component of ABC superfamily"
BW25113_0857	potI	0	892540	893385	1	176	0.020997375328084	846	16	"putrescine transporter subunit: membrane component of ABC superfamily"
BW25113_0858	ybjO	0	893445	893933	1	152	0.0317460317460317	489	14	"DUF2593 family inner membrane protein"
BW25113_0859	rlmC	0	893974	895101	1	448	0.0442913385826772	1128	45	"23S rRNA m(5)U747 methyltransferase, SAM-dependent"
BW25113_0860	artJ	0	895300	896031	-1	307	0.039453717754173	732	26	"arginine binding protein, periplasmic"
BW25113_0861	artM	0	896322	896990	-1	457	0.0630182421227197	669	38	"arginine transporter subunit"
BW25113_0862	artQ	0	896990	897706	-1	268	0.0356037151702786	717	23	"arginine transporter subunit"
BW25113_0863	artI	0	897713	898444	-1	276	0.0364188163884674	732	24	"arginine transporter subunit"
BW25113_0864	artP	0	898462	899190	-1	211	0.0319634703196347	729	21	"arginine transporter subunit"
BW25113_0865	ybjP	0	899408	899923	-1	272	0.0516129032258065	516	24	lipoprotein
BW25113_0866	ybjQ	0	900049	900372	1	21	0.0136986301369863	324	4	"UPF0145 family protein"
BW25113_0867	amiD	0	900369	901199	1	300	0.0347593582887701	831	26	"1,6-anhydro-N-acetylmuramyl-L-alanine amidase, Zn-dependent; OM lipoprotein"
BW25113_0868	ybjS	0	901196	902209	-1	434	0.0460021905805038	1014	42	"putative NAD(P)H-dependent oxidoreductase with NAD(P)-binding Rossmann-fold domain"
BW25113_0869	ybjT	0	902308	903738	-1	329	0.0295031055900621	1431	38	"putative NAD-dependent oxidoreductase"
BW25113_0870	ltaE	0	903749	904750	-1	443	0.041019955654102	1002	37	"L-allo-threonine aldolase, PLP-dependent"
BW25113_0871	poxB	0	904787	906505	-1	570	0.0381136950904393	1719	59	"pyruvate dehydrogenase (pyruvate oxidase), thiamine triphosphate-binding, FAD-binding"
BW25113_0872	hcr	0	906638	907606	-1	164	0.0171821305841924	969	15	"HCP oxidoreductase, NADH-dependent"
BW25113_0873	hcp	0	907618	909270	-1	555	0.0362903225806452	1653	54	"hybrid-cluster [4Fe-2S-2O] protein in anaerobic terminal reductases"
BW25113_0874	ybjE	0	909414	910313	-1	632	0.0641975308641975	900	52	"putative transporter"
BW25113_0875	aqpZ	0	910808	911503	-1	527	0.0446570972886762	696	28	"aquaporin Z"
BW25113_0876	ybjD	0	911929	913587	1	544	0.035475234270415	1659	53	"putative OLD family ATP-dependent endonuclease; DUF2813 family protein"
BW25113_0877	ybjX	0	913584	914576	-1	465	0.0503355704697987	993	45	"DUF535 family protein"
BW25113_0878	macA	0	914691	915806	1	231	0.0199004975124378	1116	20	"macrolide transporter subunit, membrane fusion protein (MFP) component"
BW25113_0879	macB	0	915803	917749	1	446	0.0273816314888762	1947	48	"fused macrolide transporter subunits of ABC superfamily: ATP-binding component/membrane component"
BW25113_0880	cspD	0	917822	918046	-1	70	0.0295566502463054	225	6	"inhibitor of DNA replication, cold shock protein homolog"
BW25113_0881	clpS	0	918369	918689	1	23	0.0103806228373702	321	3	"regulatory protein for ClpA substrate specificity"
BW25113_0882	clpA	0	918720	920996	1	617	0.0297560975609756	2277	61	"ATPase and specificity subunit of ClpA-ClpP ATP-dependent serine protease, chaperone activity"
BW25113_0883	serW	0	921340	921427	-1	4	0.0125	88	1	
BW25113_0884	infA	0	921681	921899	-1	0	0	219	0	"translation initiation factor IF-1"
BW25113_0885	aat	0	922184	922888	-1	229	0.0362204724409449	705	23	"leucyl/phenylalanyl-tRNA-protein transferase"
BW25113_0886	cydC	0	922930	924651	-1	52	0.00451612903225806	1722	7	"fused glutathione, cysteine exporter subunits of ABC superfamily: membrane component/ATP-binding component"
BW25113_0887	cydD	0	924652	926418	-1	33	0.0043997485857951	1767	7	"fused glutathione, cysteine exporter subunits of ABC superfamily: membrane component/ATP-binding component"
BW25113_0888	trxB	0	926541	927506	-1	39	0.00919540229885057	966	8	"thioredoxin reductase, FAD/NAD(P)-binding"
BW25113_0889	lrp	0	928051	928545	1	145	0.0246636771300448	495	11	"leucine-responsive global transcriptional regulator"
BW25113_0890	ftsK	0	928680	932669	1	194	0.0075187969924812	3990	27	"DNA translocase at septal ring sorting daughter chromsomes"
BW25113_0891	lolA	0	932828	933439	1	0	0	612	0	"lipoprotein chaperone"
BW25113_0892	rarA	0	933450	934793	1	114	0.0107438016528926	1344	13	"DNA-dependent ATPase involved in processing recombination intermediates at replication forks"
BW25113_0893	serS	0	934884	936176	1	0	0	1293	0	"seryl-tRNA synthetase, also charges selenocysteinyl-tRNA with serine"
BW25113_0894	dmsA	0	936415	938859	1	461	0.0140845070422535	2445	31	"dimethyl sulfoxide reductase, anaerobic, subunit A"
BW25113_0895	dmsB	0	938870	939487	1	101	0.0197486535008977	618	11	"dimethyl sulfoxide reductase, anaerobic, subunit B"
BW25113_0896	dmsC	0	939489	940352	1	108	0.0154241645244216	864	12	"dimethyl sulfoxide reductase, anaerobic, subunit C"
BW25113_0897	ycaC	0	940387	941013	-1	28	0.00884955752212389	627	5	"putative isochorismatase family hydrolase"
BW25113_0898	ycaD	0	941327	942475	1	196	0.021256038647343	1149	22	"putative MFS-type transporter"
BW25113_0899	ycaM	0	942685	944115	1	542	0.046583850931677	1431	60	"putative transporter"
BW25113_0900	ycaN	0	944116	945024	-1	301	0.0341880341880342	909	28	"LysR family putative transcriptional regulator"
BW25113_0901	ycaK	0	945124	945714	1	211	0.0300751879699248	591	16	"putative NAD(P)H-dependent oxidoreductase"
BW25113_0902	pflA	0	945796	946536	-1	164	0.0209895052473763	741	14	"[formate-C-acetyltransferase 1]-activating enzyme; pyruvate formate-lyase 1-activating enzyme"
BW25113_0903	pflB	0	946728	949010	-1	737	0.029683698296837	2283	61	"formate C-acetyltransferase 1, anaerobic; pyruvate formate-lyase 1"
BW25113_0904	focA	0	949065	949922	-1	741	0.0569210866752911	858	44	"formate channel"
BW25113_0905	ycaO	0	950328	952088	-1	955	0.0504731861198738	1761	80	"ribosomal protein S12 methylthiotransferase accessory factor"
BW25113_0906	ycaP	0	952218	952910	1	361	0.0544871794871795	693	34	"UPF0702 family putative inner membrane protein"
BW25113_0907	serC	0	953109	954197	1	0	0	1089	0	"3-phosphoserine/phosphohydroxythreonine aminotransferase"
BW25113_0908	aroA	0	954268	955551	1	367	0.0354671280276817	1284	41	"5-enolpyruvylshikimate-3-phosphate synthetase"
BW25113_0909	ycaL	0	955720	956484	1	401	0.0406386066763425	765	28	"putative peptidase-related chaperone"
BW25113_0910	cmk	0	956657	957340	1	0	0	684	0	"cytidylate kinase"
BW25113_0911	rpsA	0	957451	959124	1	30	0.0026542800265428	1674	4	"30S ribosomal subunit protein S1"
BW25113_0912	ihfB	0	959284	959568	1	130	0.0350194552529183	285	9	"integration host factor (IHF), DNA-binding protein, beta subunit"
BW25113_0913	ycaI	0	959776	962040	1	831	0.0407062285434036	2265	83	"ComEC family inner membrane protein"
BW25113_0914	msbA	0	962077	963825	1	0	0	1749	0	"fused lipid transporter subunits of ABC superfamily: membrane component/ATP-binding component"
BW25113_0915	lpxK	0	963822	964808	1	0	0	987	0	"lipid A 4'kinase"
BW25113_0916	ycaQ	0	964845	966077	1	244	0.0198198198198198	1233	22	"DUF1006 family protein with C-terminal wHTH domain"
BW25113_0917	ycaR	0	966129	966311	1	8	0.0121212121212121	183	2	"peroxide and acid resistance protein, UPF0434 family"
BW25113_0918	kdsB	0	966308	967054	1	0	0	747	0	"3-deoxy-manno-octulosonate cytidylyltransferase"
BW25113_0919	ycbJ	0	967208	968101	1	232	0.0273291925465838	894	22	"protein kinase-like domain protein"
BW25113_0920	ycbC	0	968078	968857	-1	95	0.0199430199430199	780	14	"DUF218 superfamily protein"
BW25113_0921	smtA	0	968993	969778	1	102	0.0225988700564972	786	16	"putative S-adenosyl-L-methionine-dependent methyltransferase"
BW25113_0922	mukF	0	969775	971097	1	0	0	1323	0	"chromosome condensin MukBEF, kleisin-like subunit, binds calcium"
BW25113_0923	mukE	0	971078	971782	1	11	0.0015748031496063	705	1	"chromosome condensin MukBEF, MukE localization factor"
BW25113_0924	mukB	0	971782	976242	1	0	0	4461	0	"chromosome condensin MukBEF, ATPase and DNA-binding subunit"
BW25113_0925	ldtD	0	976503	978350	1	572	0.0282451923076923	1848	47	"murein L,D-transpeptidase"
BW25113_0926	ycbK	0	978531	979079	1	121	0.0141414141414141	549	7	"M15A protease-related family periplasmic protein"
BW25113_0927	ycbL	0	979106	979753	1	145	0.0222602739726027	648	13	"putative metal-binding enzyme"
BW25113_0928	aspC	0	979975	981165	-1	189	0.0177238805970149	1191	19	"aspartate aminotransferase, PLP-dependent"
BW25113_0929	ompF	0	981350	982438	-1	500	0.0428134556574924	1089	42	"outer membrane porin 1a (Ia;b;F)"
BW25113_0930	asnS	0	983041	984441	-1	0	0	1401	0	"asparaginyl tRNA synthetase"
BW25113_0931	pncB	0	984610	985812	-1	256	0.0249307479224377	1203	27	"nicotinate phosphoribosyltransferase"
BW25113_0932	pepN	0	986078	988690	1	804	0.0318877551020408	2613	75	"aminopeptidase N"
BW25113_0933	ssuB	0	988733	989500	-1	78	0.0144508670520231	768	10	"alkanesulfonate transporter subunit"
BW25113_0934	ssuC	0	989497	990288	-1	113	0.0182328190743338	792	13	"putative alkanesulfonate transporter subunit"
BW25113_0935	ssuD	0	990299	991444	-1	286	0.0213178294573643	1146	22	"alkanesulfonate monooxygenase, FMNH(2)-dependent"
BW25113_0936	ssuA	0	991441	992400	-1	268	0.0231481481481481	960	20	"aliphatic sulfonate binding protein, SsuABC ABC transporter"
BW25113_0937	ssuE	0	992393	992968	-1	125	0.0250481695568401	576	13	"NAD(P)H-dependent FMN reductase"
BW25113_0938	elfA	0	993324	993863	1	162	0.0288065843621399	540	14	"laminin-binding fimbrin subunit"
BW25113_0939	elfD	0	993946	994647	1	371	0.0569620253164557	702	36	"putative periplasmic pilin chaperone"
BW25113_0940	elfC	0	994672	997272	1	1516	0.0593763348996156	2601	139	"putative outer membrane fimbrial subunit export usher protein"
BW25113_0941	elfG	0	997263	998333	1	620	0.0425311203319502	1071	41	"putative fimbrial-like adhesin protein"
BW25113_0942	ycbU	0	998345	998887	1	136	0.0265848670756646	543	13	"putative fimbriae protein"
BW25113_0943	ycbV	0	998895	999410	1	140	0.0279569892473118	516	13	"putative fimbrial-like adhesin protein"
BW25113_0944	ycbF	0	999403	1000113	1	126	0.0234375	711	15	"putative periplasmic pilin chaperone"
BW25113_0945	pyrD	0	1000224	1001234	1	411	0.0373626373626374	1011	34	"dihydro-orotate oxidase, FMN-linked"
BW25113_0946	zapC	0	1001408	1001950	1	136	0.0429447852760736	543	21	"FtsZ stabilizer"
BW25113_0947	ycbX	0	1001947	1003056	-1	428	0.032032032032032	1110	32	"6-N-hydroxylaminopurine detoxification oxidoreductase"
BW25113_0948	rlmL	0	1003300	1005408	1	553	0.028436018957346	2109	54	"fused 23S rRNA m(2)G2445 and m(7)G2069 methyltransferase, SAM-dependent"
BW25113_0949	uup	0	1005420	1007327	1	227	0.0122235157159488	1908	21	"putative transporter subunit of ABC superfamily: ATP-binding component"
BW25113_0950	pqiA	0	1007457	1008710	1	237	0.0212577502214349	1254	24	"paraquat-inducible, SoxRS-regulated inner membrane protein"
BW25113_0951	pqiB	0	1008715	1010355	1	256	0.02031144211239	1641	30	"paraquat-inducible, SoxRS-regulated MCE domain protein"
BW25113_0952	pqiC	0	1010352	1010915	1	213	0.031496062992126	564	16	"DUF330 family putative lipoprotein"
BW25113_0953	rmf	0	1011171	1011338	1	12	0.00657894736842105	168	1	"ribosome modulation factor"
BW25113_0954	fabA	0	1011408	1011926	-1	0	0	519	0	"beta-hydroxydecanoyl thioester dehydrase"
BW25113_0955	ycbZ	0	1011995	1013755	-1	329	0.016403785488959	1761	26	"putative peptidase"
BW25113_0956	matP	0	1013941	1014393	1	64	0.017156862745098	453	7	"Ter macrodomain organizer matS-binding protein"
BW25113_0957	ompA	0	1014469	1015509	-1	166	0.0192102454642476	1041	18	"outer membrane protein A (3a;II*;G;d)"
BW25113_0958	sulA	0	1015866	1016375	-1	173	0.0457516339869281	510	21	"SOS cell division inhibitor"
BW25113_0959	sxy	0	1016594	1017223	1	250	0.0352733686067019	630	20	"CRP-S-dependent promoter expression factor"
BW25113_0960	yccS	0	1017186	1019339	-1	735	0.037132542547705	2154	72	"putative transporter, FUSC superfamily inner membrane protein, tandem domains"
BW25113_0961	yccF	0	1019358	1019804	-1	116	0.0198511166253102	447	8	"DUF307 family inner membrane protein"
BW25113_0962	helD	0	1019927	1021981	1	400	0.0183783783783784	2055	34	"DNA helicase IV"
BW25113_0963	mgsA	0	1022013	1022471	-1	106	0.0338164251207729	459	14	"methylglyoxal synthase"
BW25113_0964	yccT	0	1022567	1023229	-1	214	0.0368509212730318	663	22	"UPF0319 family protein"
BW25113_0965	yccU	0	1023402	1023815	1	120	0.0294906166219839	414	11	"putative CoA-binding protein"
BW25113_0966	hspQ	0	1023860	1024177	-1	111	0.0418118466898955	318	12	"heat shock protein involved in degradation of mutant DnaA; hemimethylated oriC DNA-binding protein"
BW25113_0967	rlmI	0	1024235	1025425	-1	214	0.0186567164179104	1191	20	"23S rRNA m(5)C1962 methyltransferase, SAM-dependent"
BW25113_0968	yccX	0	1025520	1025798	1	97	0.0317460317460317	279	8	"weak acylphosphatase"
BW25113_0969	tusE	0	1025795	1026124	-1	4	0.00336700336700337	330	1	"mnm(5)-s(2)U34-tRNA 2-thiolation sulfurtransferase"
BW25113_0970	yccA	0	1026215	1026874	-1	320	0.0471380471380471	660	28	"HflBKC-binding inner membrane protein, UPF0005 family"
BW25113_0971	serT	0	1027081	1027168	-1	0	0	88	0	
BW25113_0972	hyaA	0	1027595	1028713	1	505	0.0307539682539683	1119	31	"hydrogenase 1, small subunit"
BW25113_0973	hyaB	0	1028710	1030503	1	498	0.0303405572755418	1794	49	"hydrogenase 1, large subunit"
BW25113_0974	hyaC	0	1030522	1031229	1	297	0.0297805642633229	708	19	"hydrogenase 1, b-type cytochrome subunit"
BW25113_0975	hyaD	0	1031226	1031813	1	114	0.0169811320754717	588	9	"hydrogenase 1 maturation protease"
BW25113_0976	hyaE	0	1031810	1032208	1	119	0.0444444444444444	399	16	"putative HyaA chaperone"
BW25113_0977	hyaF	0	1032205	1033062	1	144	0.0284605433376455	858	22	"protein involved in nickel incorporation into hydrogenase-1 proteins"
BW25113_0978	cbdA	0	1033196	1034740	1	523	0.0359453630481668	1545	50	"cytochrome bd-II oxidase, subunit I"
BW25113_0979	cbdB	0	1034752	1035888	1	247	0.0234375	1137	24	"cytochrome bd-II oxidase, subunit II"
BW25113_4592	cbdX	0	1035901	1035993	1	51	0.0595238095238095	93	5	"putative cytochrome bd-II oxidase subunit"
BW25113_0980	appA	0	1036073	1037371	1	482	0.0341880341880342	1299	40	"phosphoanhydride phosphorylase"
BW25113_0981	etk	0	1037486	1039666	-1	901	0.0412633723892002	2181	81	"tyrosine-protein kinase, role in O-antigen capsule formation"
BW25113_0982	etp	0	1039686	1040132	-1	184	0.0372208436724566	447	15	"Protein-tyrosine-phosphatase, role in O-antigen capsule formation; dephosphorylates Etk-P"
BW25113_0983	gfcE	0	1040120	1041259	-1	440	0.0341130604288499	1140	35	"putative O-antigen capsule outer membrane auxillary protein export channel"
BW25113_0984	gfcD	0	1041305	1043401	-1	697	0.0296610169491525	2097	56	"putative O-antigen capsule production periplasmic protein"
BW25113_0985	gfcC	0	1043401	1044147	-1	345	0.0416047548291233	747	28	"putative O-antigen capsule production periplasmic protein"
BW25113_0986	gfcB	0	1044144	1044788	-1	563	0.080895008605852	645	47	"O-antigen capsule production lipoprotein"
BW25113_0987	gfcA	0	1044895	1045200	-1	169	0.0434782608695652	306	12	"O-antigen capsule production threonine-rich inner membrane protein"
BW25113_4516	insA	0	1045289	1045564	1	0	0	276	0	"IS1 repressor TnpA"
BW25113_0988	insB1	0	1045483	1045986	1	0	0	504	0	"IS1 transposase B"
BW25113_0989	cspH	0	1046419	1046631	-1	63	0.046875	213	9	"stress protein, member of the CspA-family"
BW25113_0990	cspG	0	1046917	1047129	1	57	0.03125	213	6	"cold shock protein homolog, cold-inducible"
BW25113_0991	ymcE	0	1047303	1047533	1	86	0.0432692307692308	231	9	"cold shock gene"
BW25113_4517	gnsA	0	1047523	1047696	1	8	0.00636942675159236	174	1	"putative phosphatidylethanolamine synthesis regulator"
BW25113_0992	yccM	0	1047745	1048818	-1	287	0.0248190279214064	1074	24	"putative 4Fe-4S membrane protein"
BW25113_0993	torS	0	1048890	1051634	-1	528	0.0226628895184136	2745	56	"hybrid sensory histidine kinase in two-component regulatory system with TorR"
BW25113_0994	torT	0	1051717	1052745	1	307	0.029126213592233	1029	27	"periplasmic sensory protein associated with the TorRS two-component regulatory system"
BW25113_0995	torR	0	1052718	1053410	-1	150	0.032051282051282	693	20	"response regulator in two-component regulatory system with TorS"
BW25113_0996	torC	0	1053540	1054712	1	293	0.0255681818181818	1173	27	"trimethylamine N-oxide (TMAO) reductase I, cytochrome c-type subunit"
BW25113_0997	torA	0	1054712	1057258	1	490	0.0183166157871784	2547	42	"trimethylamine N-oxide (TMAO) reductase I, catalytic subunit"
BW25113_0998	torD	0	1057255	1057854	1	238	0.0333333333333333	600	18	"TorA-maturation chaperone"
BW25113_0999	cbpM	0	1058006	1058311	-1	116	0.0289855072463768	306	8	"modulator of CbpA co-chaperone"
BW25113_1000	cbpA	0	1058311	1059231	-1	162	0.0217129071170084	921	18	"DnaK co-chaperone; curved DNA-binding protein"
BW25113_1001	yccE	0	1059492	1060748	1	0	0	1257	0	"uncharacterized protein"
BW25113_1002	agp	0	1061041	1062282	1	513	0.0438282647584973	1242	49	"glucose-1-phosphatase/inositol phosphatase"
BW25113_1003	yccJ	0	1062320	1062547	-1	100	0.0339805825242718	228	7	"uncharacterized protein"
BW25113_1004	wrbA	0	1062568	1063164	-1	336	0.0557620817843866	597	30	"NAD(P)H:quinone oxidoreductase"
BW25113_4518	ymdF	0	1063537	1063710	1	34	0.0127388535031847	174	2	"KGG family protein"
BW25113_1006	rutG	0	1063967	1065295	-1	379	0.0325814536340852	1329	39	"pyrimidine permease"
BW25113_1007	rutF	0	1065316	1065810	-1	86	0.031390134529148	495	14	"flavin:NADH reductase"
BW25113_1008	rutE	0	1065821	1066411	-1	191	0.0281954887218045	591	15	"putative malonic semialdehyde reductase"
BW25113_1009	rutD	0	1066421	1067221	-1	299	0.0305131761442441	801	22	"putative aminoacrylate hydrolase, reactive intermediate detoxification"
BW25113_1010	rutC	0	1067229	1067615	-1	98	0.0200573065902579	387	7	"putative aminoacrylate deaminase, reactive intermediate detoxification; weak enamine/imine deaminase activity"
BW25113_1011	rutB	0	1067627	1068319	-1	106	0.0176282051282051	693	11	"ureidoacrylate amidohydrolase"
BW25113_1012	rutA	0	1068319	1069467	-1	248	0.0289855072463768	1149	30	"pyrimidine oxygenase, FMN-dependent"
BW25113_1013	rutR	0	1069698	1070336	1	188	0.0295138888888889	639	17	"rut operon transcriptional repressor for"
BW25113_1014	putA	0	1070376	1074338	-1	1388	0.0372862349313148	3963	133	"fused DNA-binding transcriptional regulator/proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase"
BW25113_1015	putP	0	1074761	1076269	1	546	0.0426784400294334	1509	58	"proline:sodium symporter"
BW25113_4490	efeU	0	1076812	1077641	1	138	0.0214190093708166	830	16	pseudogene
BW25113_1018	efeO	0	1077699	1078826	1	276	0.0236220472440945	1128	24	"inactive ferrous ion transporter EfeUOB"
BW25113_1019	efeB	0	1078832	1080103	1	455	0.0235807860262009	1272	27	"deferrrochelatase, periplasmic"
BW25113_1020	phoH	0	1080448	1081512	1	268	0.0239833159541189	1065	23	"ATP-binding protein; putative PhoH family P-loop ATPase"
BW25113_1021	pgaD	0	1081562	1081975	-1	257	0.0536193029490617	414	20	"biofilm PGA synthase PgaCD, regulatory subunit; c-di-GMP-stimulated activity and dimerization"
BW25113_1022	pgaC	0	1081977	1083302	-1	363	0.025963149078727	1326	31	"biofilm PGA synthase PgaCD, catalytic subunit; poly-beta-1,6-N-acetyl-D-glucosamine synthase; c-di-GMP-stimulated activity and dimerization"
BW25113_1023	pgaB	0	1083295	1085313	-1	551	0.0209020902090209	2019	38	"poly-beta-1,6-N-acetyl-D-glucosamine (PGA) N-deacetylase outer membrane export lipoprotein"
BW25113_1024	pgaA	0	1085322	1087745	-1	1172	0.0476626947754354	2424	104	"biofilm adhesin polysaccharide PGA secretin; OM porin; poly-beta-1,6-N-acetyl-D-glucosamine export protein"
BW25113_1025	ycdT	0	1088332	1089690	1	85	0.00490196078431373	1359	6	"diguanylate cyclase, membrane-anchored"
BW25113_1026	insF1	0	1089731	1090597	-1	0	0	867	0	"IS3 transposase B"
BW25113_1027	insE1	0	1090594	1090893	-1	0	0	300	0	"IS3 transposase A"
BW25113_1028	ymdE	0	1090961	1091302	1	0	0	342	0	pseudogene
BW25113_1029	ycdU	0	1091299	1092285	1	60	0.00562429696287964	987	5	"putative inner membrane protein"
BW25113_1032	serX	0	1093021	1093108	-1	0	0	88	0	
BW25113_1033	ghrA	0	1093342	1094280	1	309	0.0366430260047281	939	31	"glyoxylate/hydroxypyruvate reductase A"
BW25113_1034	ycdX	0	1094335	1095072	1	333	0.0330827067669173	738	22	"alkaline phosphatase"
BW25113_1035	ycdY	0	1095096	1095650	1	217	0.036	555	18	"redox enzyme maturation protein (REMP) chaperone for YcdX"
BW25113_1036	ycdZ	0	1095752	1096243	1	193	0.0406320541760722	492	18	"DUF1097 family inner membrane protein"
BW25113_1037	csgG	0	1096307	1097140	-1	498	0.0612516644474035	834	46	"curli production assembly/transport outer membrane lipoprotein"
BW25113_1038	csgF	0	1097167	1097583	-1	127	0.0292553191489362	417	11	"curli nucleation outer membrane protein"
BW25113_1039	csgE	0	1097608	1097997	-1	84	0.0256410256410256	390	9	"curlin secretion specificity factor"
BW25113_1040	csgD	0	1098002	1098652	-1	14	0.00170648464163823	651	1	"csgBAC operon transcriptional regulator"
BW25113_1041	csgB	0	1099407	1099862	1	94	0.0267639902676399	456	11	"curlin nucleator protein, minor subunit in curli complex"
BW25113_1042	csgA	0	1099903	1100358	1	727	0.111922141119221	456	46	"curlin subunit, amyloid curli fibers, cryptic"
BW25113_1043	csgC	0	1100417	1100749	1	393	0.0933333333333333	333	28	"curli assembly protein"
BW25113_1044	ymdA	0	1100870	1101181	1	460	0.0925266903914591	312	26	"uncharacterized protein"
BW25113_1045	ymdB	0	1101276	1101809	1	298	0.0457380457380457	534	22	"O-acetyl-ADP-ribose deacetylase; RNase III inhibitor during cold shock; putative cardiolipin synthase C regulatory subunit"
BW25113_1046	clsC	0	1101811	1103232	1	680	0.0484375	1422	62	"stationary phase cardiolipin synthase 3"
BW25113_1047	opgC	0	1103240	1104397	-1	1390	0.074784276126558	1158	78	"osmoregulated periplasmic glucan succinylation membrane protein"
BW25113_1048	opgG	0	1104791	1106326	1	247	0.0245842371655821	1536	34	"osmoregulated periplasmic glucan (OPG) biosynthesis periplasmic protein"
BW25113_1049	opgH	0	1106319	1108862	1	415	0.0205240174672489	2544	47	"membrane glycosyltransferase; nutrient-dependent cell size regulator, FtsZ assembly antagonist"
BW25113_1050	yceK	0	1109035	1109262	1	40	0.0194174757281553	228	4	"outer membrane integrity lipoprotein"
BW25113_1051	msyB	0	1109263	1109637	-1	36	0.00591715976331361	375	2	"multicopy suppressor of secY and secA"
BW25113_1053	mdtG	0	1109720	1110946	-1	350	0.0298642533936652	1227	33	"putative drug efflux system protein"
BW25113_1054	lpxL	0	1111118	1112038	-1	0	0	921	0	"lauryl-acyl carrier protein (ACP)-dependent acyltransferase"
BW25113_1055	yceA	0	1112263	1113315	1	377	0.0337552742616034	1053	32	"putative rhodanese-related sulfurtransferase"
BW25113_1056	yceI	0	1113357	1113932	-1	431	0.0578034682080925	576	30	"secreted protein"
BW25113_1057	yceJ	0	1113936	1114502	-1	420	0.0567514677103718	567	29	"putative cytochrome b561"
BW25113_1058	yceO	0	1114763	1114903	-1	0	0	141	0	"uncharacterized protein"
BW25113_1059	solA	0	1114924	1116042	-1	662	0.0486111111111111	1119	49	"N-methyltryptophan oxidase, FAD-binding"
BW25113_1060	bssS	0	1116157	1116411	-1	282	0.0826086956521739	255	19	"biofilm regulator"
BW25113_1061	dinI	0	1116698	1116943	-1	67	0.0315315315315315	246	7	"DNA damage-inducible protein I"
BW25113_1062	pyrC	0	1117017	1118063	-1	125	0.0148462354188759	1047	14	dihydro-orotase
BW25113_1063	yceB	0	1118169	1118729	-1	87	0.0198019801980198	561	10	"lipoprotein, DUF1439 family"
BW25113_1064	grxB	0	1118863	1119510	-1	163	0.0273972602739726	648	16	"glutaredoxin 2 (Grx2)"
BW25113_1065	mdtH	0	1119574	1120782	-1	451	0.0293847566574839	1209	32	"multidrug resistance efflux transporter conferring overexpression resistance to norfloxacin and enoxacin"
BW25113_1066	rimJ	0	1121018	1121602	1	350	0.0645161290322581	585	34	"ribosomal-protein-S5-alanine N-acetyltransferase"
BW25113_1067	yceH	0	1121613	1122260	1	191	0.0273972602739726	648	16	"UPF0502 family protein"
BW25113_1068	yceM	0	1122262	1123185	1	124	0.0204326923076923	924	17	"putative oxidoreductase"
BW25113_1069	murJ	0	1123295	1124830	1	0	0	1536	0	"putative peptidoglycan lipid II flippase"
BW25113_1070	flgN	0	1124870	1125286	-1	92	0.023936170212766	417	9	"export chaperone for FlgK and FlgL"
BW25113_1071	flgM	0	1125291	1125584	-1	22	0.0113207547169811	294	3	"anti-sigma factor for FliA (sigma 28)"
BW25113_1072	flgA	0	1125660	1126319	-1	230	0.0353535353535354	660	21	"assembly protein for flagellar basal-body periplasmic P ring"
BW25113_1073	flgB	0	1126474	1126890	1	168	0.0425531914893617	417	16	"flagellar component of cell-proximal portion of basal-body rod"
BW25113_1074	flgC	0	1126894	1127298	1	193	0.0356164383561644	405	13	"flagellar component of cell-proximal portion of basal-body rod"
BW25113_1075	flgD	0	1127310	1128005	1	137	0.0207336523125997	696	13	"flagellar hook assembly protein"
BW25113_1076	flgE	0	1128030	1129238	1	472	0.0330578512396694	1209	36	"flagellar hook protein"
