locus_tag	gene_name	ncrna	start	end	strand	read_count	ins_index	gene_length	ins_count	fcn
BW25113_1038	csgF	0	1097167	1097583	-1	92	0.023936170212766	417	9	"curli nucleation outer membrane protein"
BW25113_1039	csgE	0	1097608	1097997	-1	88	0.0313390313390313	390	11	"curlin secretion specificity factor"
BW25113_1040	csgD	0	1098002	1098652	-1	19	0.00341296928327645	651	2	"csgBAC operon transcriptional regulator"
BW25113_1041	csgB	0	1099407	1099862	1	65	0.0121654501216545	456	5	"curlin nucleator protein, minor subunit in curli complex"
BW25113_1042	csgA	0	1099903	1100358	1	461	0.0997566909975669	456	41	"curlin subunit, amyloid curli fibers, cryptic"
BW25113_1043	csgC	0	1100417	1100749	1	276	0.0866666666666667	333	26	"curli assembly protein"
BW25113_1044	ymdA	0	1100870	1101181	1	436	0.103202846975089	312	29	"uncharacterized protein"
BW25113_1045	ymdB	0	1101276	1101809	1	291	0.0436590436590437	534	21	"O-acetyl-ADP-ribose deacetylase; RNase III inhibitor during cold shock; putative cardiolipin synthase C regulatory subunit"
BW25113_1046	clsC	0	1101811	1103232	1	350	0.03125	1422	40	"stationary phase cardiolipin synthase 3"
BW25113_1047	opgC	0	1103240	1104397	-1	897	0.0709491850431448	1158	74	"osmoregulated periplasmic glucan succinylation membrane protein"
BW25113_1048	opgG	0	1104791	1106326	1	179	0.0195227765726681	1536	27	"osmoregulated periplasmic glucan (OPG) biosynthesis periplasmic protein"
BW25113_1049	opgH	0	1106319	1108862	1	414	0.0174672489082969	2544	40	"membrane glycosyltransferase; nutrient-dependent cell size regulator, FtsZ assembly antagonist"
BW25113_1050	yceK	0	1109035	1109262	1	48	0.0388349514563107	228	8	"outer membrane integrity lipoprotein"
BW25113_1051	msyB	0	1109263	1109637	-1	66	0.0236686390532544	375	8	"multicopy suppressor of secY and secA"
BW25113_1053	mdtG	0	1109720	1110946	-1	259	0.0217194570135747	1227	24	"putative drug efflux system protein"
BW25113_1054	lpxL	0	1111118	1112038	-1	0	0	921	0	"lauryl-acyl carrier protein (ACP)-dependent acyltransferase"
BW25113_1055	yceA	0	1112263	1113315	1	307	0.020042194092827	1053	19	"putative rhodanese-related sulfurtransferase"
BW25113_1056	yceI	0	1113357	1113932	-1	300	0.0578034682080925	576	30	"secreted protein"
BW25113_1057	yceJ	0	1113936	1114502	-1	450	0.0587084148727984	567	30	"putative cytochrome b561"
BW25113_1058	yceO	0	1114763	1114903	-1	0	0	141	0	"uncharacterized protein"
BW25113_1059	solA	0	1114924	1116042	-1	608	0.0496031746031746	1119	50	"N-methyltryptophan oxidase, FAD-binding"
BW25113_1060	bssS	0	1116157	1116411	-1	154	0.0739130434782609	255	17	"biofilm regulator"
BW25113_1061	dinI	0	1116698	1116943	-1	64	0.0225225225225225	246	5	"DNA damage-inducible protein I"
BW25113_1062	pyrC	0	1117017	1118063	-1	142	0.0222693531283139	1047	21	dihydro-orotase
BW25113_1063	yceB	0	1118169	1118729	-1	73	0.0198019801980198	561	10	"lipoprotein, DUF1439 family"
BW25113_1064	grxB	0	1118863	1119510	-1	190	0.0273972602739726	648	16	"glutaredoxin 2 (Grx2)"
BW25113_1065	mdtH	0	1119574	1120782	-1	478	0.0312213039485767	1209	34	"multidrug resistance efflux transporter conferring overexpression resistance to norfloxacin and enoxacin"
BW25113_1066	rimJ	0	1121018	1121602	1	284	0.0455407969639469	585	24	"ribosomal-protein-S5-alanine N-acetyltransferase"
BW25113_1067	yceH	0	1121613	1122260	1	70	0.011986301369863	648	7	"UPF0502 family protein"
BW25113_1068	yceM	0	1122262	1123185	1	215	0.0252403846153846	924	21	"putative oxidoreductase"
BW25113_1069	murJ	0	1123295	1124830	1	0	0	1536	0	"putative peptidoglycan lipid II flippase"
BW25113_1070	flgN	0	1124870	1125286	-1	117	0.0186170212765957	417	7	"export chaperone for FlgK and FlgL"
BW25113_1071	flgM	0	1125291	1125584	-1	28	0.0188679245283019	294	5	"anti-sigma factor for FliA (sigma 28)"
BW25113_1072	flgA	0	1125660	1126319	-1	207	0.0303030303030303	660	18	"assembly protein for flagellar basal-body periplasmic P ring"
BW25113_1073	flgB	0	1126474	1126890	1	70	0.023936170212766	417	9	"flagellar component of cell-proximal portion of basal-body rod"
BW25113_1074	flgC	0	1126894	1127298	1	103	0.0219178082191781	405	8	"flagellar component of cell-proximal portion of basal-body rod"
BW25113_1075	flgD	0	1127310	1128005	1	181	0.0271132376395534	696	17	"flagellar hook assembly protein"
BW25113_1076	flgE	0	1128030	1129238	1	243	0.0257116620752984	1209	28	"flagellar hook protein"
BW25113_1077	flgF	0	1129258	1130013	1	126	0.0190895741556534	756	13	"flagellar component of cell-proximal portion of basal-body rod"
BW25113_1078	flgG	0	1130185	1130967	1	183	0.0212765957446809	783	15	"flagellar component of cell-distal portion of basal-body rod"
BW25113_1079	flgH	0	1131020	1131718	1	116	0.0174603174603175	699	11	"flagellar protein of basal-body outer-membrane L ring"
BW25113_1080	flgI	0	1131730	1132827	1	180	0.0151668351870576	1098	15	"putative flagellar basal body protein"
BW25113_1081	flgJ	0	1132827	1133768	1	195	0.0188679245283019	942	16	"flagellar rod assembly protein and murein hydrolase; flagellum-specific muramidase"
BW25113_1082	flgK	0	1133834	1135477	1	184	0.0128378378378378	1644	19	"flagellar hook-filament junction protein 1"
BW25113_1083	flgL	0	1135489	1136442	1	164	0.0174621653084983	954	15	"flagellar hook-filament junction protein"
BW25113_1084	rne	0	1136638	1139823	-1	79	0.00418410041841004	3186	12	"fused ribonucleaseE: endoribonuclease/RNA-binding protein/RNA degradosome binding protein"
BW25113_1085	yceQ	0	1139958	1140278	1	75	0.0207612456747405	321	6	"uncharacterized protein"
BW25113_1086	rluC	0	1140396	1141355	1	356	0.0324074074074074	960	28	"23S rRNA pseudouridine(955,2504,2580) synthase"
BW25113_1087	yceF	0	1141467	1142051	-1	230	0.0284629981024668	585	15	"Maf-like protein"
BW25113_4418	psrD	0	1142045	1142213	1	7	0.0130718954248366	169	2	
BW25113_1088	yceD	0	1142250	1142771	1	58	0.0170212765957447	522	8	"DUF177 family protein"
BW25113_1089	rpmF	0	1142823	1142996	1	0	0	174	0	"50S ribosomal subunit protein L32"
BW25113_1090	plsX	0	1143077	1144147	1	202	0.0197095435684647	1071	19	"putative phosphate acyltransferase"
BW25113_1091	fabH	0	1144215	1145168	1	0	0	954	0	"3-oxoacyl-[acyl-carrier-protein] synthase III"
BW25113_1092	fabD	0	1145184	1146113	1	0	0	930	0	"malonyl-CoA-[acyl-carrier-protein] transacylase"
BW25113_1093	fabG	0	1146126	1146860	1	0	0	735	0	"3-oxoacyl-[acyl-carrier-protein] reductase"
BW25113_1094	acpP	0	1147071	1147307	1	0	0	237	0	"acyl carrier protein (ACP)"
BW25113_1095	fabF	0	1147395	1148636	1	265	0.018783542039356	1242	21	"3-oxoacyl-[acyl-carrier-protein] synthase II"
BW25113_1096	pabC	0	1148756	1149565	1	145	0.0164609053497942	810	12	"4-amino-4-deoxychorismate lyase component of para-aminobenzoate synthase multienzyme complex"
BW25113_1097	yceG	0	1149568	1150590	1	260	0.0282301845819761	1023	26	"septation protein, ampicillin sensitivity"
BW25113_1098	tmk	0	1150580	1151221	1	0	0	642	0	"thymidylate kinase"
BW25113_1099	holB	0	1151218	1152222	1	0	0	1005	0	"DNA polymerase III, delta prime subunit"
BW25113_1100	ycfH	0	1152233	1153030	1	112	0.0222531293463143	798	16	"putative DNase"
BW25113_1101	ptsG	0	1153325	1154758	1	208	0.0162664601084431	1434	21	"fused glucose-specific PTS enzymes: IIB component/IIC component"
BW25113_1102	fhuE	0	1154818	1157007	-1	267	0.0126839167935058	2190	25	"ferric-rhodotorulic acid outer membrane transporter"
BW25113_1103	hinT	0	1157341	1157700	1	88	0.0123456790123457	360	4	"purine nucleoside phosphoramidase, dadA activator protein"
BW25113_1104	ycfL	0	1157703	1158080	1	42	0.0146627565982405	378	5	"uncharacterized protein"
BW25113_1105	lpoB	0	1158094	1158735	1	158	0.0380622837370242	642	22	"OM lipoprotein stimulator of MrcB transpeptidase"
BW25113_1106	thiK	0	1158716	1159540	1	179	0.0215343203230148	825	16	"thiamine kinase"
BW25113_1107	nagZ	0	1159551	1160576	1	149	0.0194805194805195	1026	18	"beta N-acetyl-glucosaminidase"
BW25113_1108	ycfP	0	1160599	1161141	1	95	0.0224948875255624	543	11	"putative UPF0227 family esterase"
BW25113_1109	ndh	0	1161541	1162845	1	101	0.0153191489361702	1305	18	"respiratory NADH dehydrogenase 2/cupric reductase"
BW25113_1110	ycfJ	0	1163055	1163594	1	112	0.0226337448559671	540	11	"uncharacterized protein"
BW25113_1111	ycfQ	0	1163656	1164288	-1	70	0.0105263157894737	633	6	"repressor for bhsA(ycfR)"
BW25113_1112	bhsA	0	1164529	1164786	1	19	0.00858369098712446	258	2	"biofilm, cell surface and signaling protein"
BW25113_1113	ldtC	0	1164868	1165830	-1	102	0.0149942329873126	963	13	"L,D-transpeptidase linking Lpp to murein"
BW25113_1114	mfd	0	1165974	1169420	-1	384	0.0132130196583951	3447	41	"transcription-repair coupling factor"
BW25113_1115	ycfT	0	1169548	1170621	-1	167	0.0217166494312306	1074	21	"inner membrane protein"
BW25113_1116	lolC	0	1170883	1172082	1	0	0	1200	0	"lipoprotein-releasing system transmembrane protein"
BW25113_1117	lolD	0	1172075	1172776	1	0	0	702	0	"outer membrane-specific lipoprotein transporter subunit"
BW25113_1118	lolE	0	1172776	1174020	1	0	0	1245	0	"lipoprotein-releasing system transmembrane protein"
BW25113_1119	nagK	0	1174049	1174960	1	75	0.0146163215590743	912	12	"N-acetyl-D-glucosamine kinase"
BW25113_1120	cobB	0	1175087	1175815	1	79	0.015220700152207	729	10	"deacetylase of acs and cheY, chemotaxis regulator"
BW25113_1121	ycfZ	0	1175935	1176723	-1	21	0.00281293952180028	789	2	"inner membrane protein"
BW25113_1122	ymfA	0	1176720	1177181	-1	318	0.0600961538461538	462	25	"DUF3592 family inner membrane protein"
BW25113_1123	potD	0	1177239	1178285	-1	119	0.0180275715800636	1047	17	"polyamine transporter subunit"
BW25113_1124	potC	0	1178282	1179076	-1	49	0.00977653631284916	795	7	"polyamine transporter subunit"
BW25113_1125	potB	0	1179073	1179900	-1	131	0.014745308310992	828	11	"polyamine transporter subunit"
BW25113_1126	potA	0	1179914	1181050	-1	154	0.0126953125	1137	13	"polyamine transporter subunit"
BW25113_1127	pepT	0	1181300	1182526	1	141	0.0135746606334842	1227	15	"peptidase T"
BW25113_1128	roxA	0	1182575	1183696	-1	136	0.0118811881188119	1122	12	"50S ribosomal protein L16 arginine hydroxylase; 2-oxoglutarate oxygenase"
BW25113_1129	phoQ	0	1183772	1185232	-1	265	0.0220532319391635	1461	29	"sensory histidine kinase in two-component regulatory system with PhoP"
BW25113_1130	phoP	0	1185232	1185903	-1	116	0.0231404958677686	672	14	"response regulator in two-component regulatory system with PhoQ"
BW25113_1131	purB	0	1186072	1187442	-1	0	0	1371	0	"adenylosuccinate lyase"
BW25113_1132	hflD	0	1187446	1188087	-1	35	0.00865051903114187	642	5	"putative lysogenization regulator"
BW25113_1133	mnmA	0	1188123	1189229	-1	120	0.0100300902708124	1107	10	"tRNA(Gln,Lys,Glu) U34 2-thiouridylase, first step in mnm(5)-s(2)U34-tRNA synthesis"
BW25113_1134	nudJ	0	1189283	1189744	-1	77	0.00961538461538462	462	4	"bifunctional thiamine pyrimidine pyrophosphate hydrolase/ thiamine pyrophosphate hydrolase"
BW25113_1135	rluE	0	1189754	1190407	-1	155	0.0220713073005093	654	13	"23S rRNA pseudouridine(2457) synthase"
BW25113_1136	icd	0	1190579	1191829	1	0	0	1251	0	"e14 prophage; isocitrate dehydrogenase, specific for NADP+"
BW25113_1137	ymfD	0	1192323	1192988	-1	0	0	666	0	"e14 prophage; putative SAM-dependent methyltransferase"
BW25113_1138	ymfE	0	1192989	1193693	-1	0	0	705	0	"e14 prophage; putative inner membrane protein"
BW25113_1139	lit	0	1194151	1195044	1	90	0.0124223602484472	894	10	"e14 prophage; cell death peptidase, inhibitor of T4 late gene expression"
BW25113_1140	intE	0	1195135	1196262	-1	490	0.047244094488189	1128	48	"e14 prophage; putative integrase"
BW25113_1141	xisE	0	1196243	1196488	-1	103	0.0540540540540541	246	12	"e14 prophage; putative excisionase"
BW25113_1143	ymfI	0	1196953	1197294	1	35	0.012987012987013	342	4	"e14 prophage; uncharacterized protein"
BW25113_1144	ymfJ	0	1197232	1197540	-1	75	0.025089605734767	309	7	"e14 prophage; uncharacterized protein"
BW25113_1145	cohE	0	1197715	1198389	-1	0	0	675	0	"e14 prophage; repressor protein phage e14"
BW25113_1146	croE	0	1198480	1198680	1	1	0.00552486187845304	201	1	"e14 prophage; putative DNA-binding transcriptional regulator"
BW25113_1147	ymfL	0	1198724	1199281	1	71	0.0178926441351889	558	9	"e14 prophage; putative DNA-binding transcriptional regulator"
BW25113_1148	ymfM	0	1199278	1199616	1	171	0.042483660130719	339	13	"e14 prophage; uncharacterized protein"
BW25113_4692	oweE	0	1199626	1199859	1	119	0.028436018957346	234	6	pseudogene
BW25113_4693	aaaE	0	1199860	1200993	1	368	0.0313418217433888	1134	32	pseudogene
BW25113_1150	ymfR	0	1201005	1201187	1	63	0.0303030303030303	183	5	"e14 prophage; uncharacterized protein"
BW25113_1151	beeE	0	1201187	1201598	1	26	0.0107816711590297	412	4	pseudogene
BW25113_1152	jayE	0	1201599	1202378	1	254	0.0384615384615385	780	27	pseudogene
BW25113_1153	ymfQ	0	1202369	1202953	1	190	0.0341555977229602	585	18	"prohage e14 tail protein homolog"
BW25113_1154	stfP	0	1202957	1203586	1	488	0.0670194003527337	630	38	"e14 prophage; uncharacterized protein"
BW25113_1155	tfaP	0	1203588	1204001	1	192	0.0509383378016086	414	19	"e14 prophage; uncharacterized protein"
BW25113_1156	tfaE	0	1203973	1204575	-1	174	0.0386740331491713	603	21	"e14 prophage; putative tail fiber assembly protein"
BW25113_1157	stfE	0	1204575	1205075	-1	380	0.057649667405765	501	26	pseudogene
BW25113_1158	pinE	0	1205141	1205695	1	224	0.04	555	20	"e14 prophage; site-specific DNA recombinase"
BW25113_1159	mcrA	0	1205802	1206635	1	144	0.014647137150466	834	11	"putative 5-methylcytosine/5-hydroxymethylcytosine-specific restriction nuclease; 5-methylcytosine DNA binding protein; e14 prophage gene"
BW25113_4519	icdC	0	1206869	1207033	1	89	0.0469798657718121	165	7	pseudogene
BW25113_1160	iraM	0	1207136	1207459	-1	0	0	324	0	"RpoS stabilzer during Mg starvation, anti-RssB factor"
BW25113_1161	ycgX	0	1208159	1208563	-1	74	0.0164383561643836	405	6	"DUF1398 family protein"
BW25113_1162	bluR	0	1208784	1209515	-1	356	0.0561456752655539	732	37	"repressor of blue light-responsive genes"
BW25113_1163	bluF	0	1209720	1210931	-1	199	0.0192483959670028	1212	21	"anti-repressor for YcgE, blue light-responsive; FAD-binding; has c-di-GMP phosphodiesterase-like EAL domain, but does not degrade c-di-GMP"
BW25113_1164	ycgZ	0	1211245	1211481	1	62	0.0280373831775701	237	6	"RcsB connector protein for regulation of biofilm and acid-resistance"
BW25113_1165	ymgA	0	1211524	1211796	1	1	0.0040650406504065	273	1	"RcsB connector protein for regulation of biofilm"
BW25113_1166	ariR	0	1211825	1212091	1	10	0.004149377593361	267	1	"RcsB connector protein for regulation of biofilm and acid-resistance"
BW25113_1167	ymgC	0	1212204	1212452	1	0	0	249	0	"Blue light, low temperature and stress induced protein"
BW25113_1168	ycgG	0	1212784	1214307	1	180	0.0153061224489796	1524	21	"putative membrane-anchored cyclic-di-GMP phosphodiesterase"
BW25113_4520	ymgF	0	1214439	1214657	1	36	0.0202020202020202	219	4	"inner membrane division septum protein"
BW25113_4491	ycgH	0	1215057	1217704	1	305	0.0113255033557047	2648	27	pseudogene
BW25113_1171	ymgD	0	1217761	1218090	-1	162	0.0606060606060606	330	18	"uncharacterized protein"
BW25113_1172	ymgG	0	1218100	1218444	-1	115	0.045016077170418	345	14	"UPF0757 family protein"
BW25113_4593	ymgI	0	1218446	1218619	-1	0	0	174	0	"uncharacterized protein"
BW25113_4594	ymgJ	0	1218720	1218905	1	11	0.00595238095238095	186	1	"uncharacterized protein"
BW25113_4521	ycgI	0	1219020	1219363	1	200	0.0483870967741935	344	15	pseudogene
BW25113_1174	minE	0	1219735	1220001	-1	0	0	267	0	"cell division topological specificity factor"
BW25113_1175	minD	0	1220005	1220817	-1	158	0.0245901639344262	813	18	"membrane ATPase of the MinC-MinD-MinE system"
BW25113_1176	minC	0	1220841	1221536	-1	112	0.0191387559808612	696	12	"cell division inhibitor"
BW25113_1177	ycgJ	0	1222056	1222424	1	145	0.039039039039039	369	13	"uncharacterized protein"
BW25113_1178	pliG	0	1222527	1222928	-1	208	0.0552486187845304	402	20	"periplasmic inhibitor of g-type lysozyme"
BW25113_1179	ycgL	0	1223170	1223463	1	4	0.00377358490566038	294	1	"UPF0745 family protein"
BW25113_1180	ycgM	0	1223535	1224194	1	148	0.0269360269360269	660	16	"putative isomerase/hydrolase"
BW25113_1181	ycgN	0	1224271	1224732	1	242	0.0504807692307692	462	21	"UPF0153 family cysteine cluster protein"
BW25113_1182	hlyE	0	1224939	1225850	-1	24	0.00243605359317905	912	2	"hemolysin E"
BW25113_1183	umuD	0	1226223	1226642	1	26	0.0105820105820106	420	4	"DNA polymerase V, subunit D"
BW25113_1184	umuC	0	1226642	1227910	1	119	0.0122484689413823	1269	14	"DNA polymerase V, subunit C"
BW25113_1185	dsbB	0	1227956	1228486	-1	54	0.0146443514644351	531	7	"oxidoreductase that catalyzes reoxidation of DsbA protein disulfide isomerase I"
BW25113_1186	nhaB	0	1228632	1230173	-1	243	0.0187319884726225	1542	26	"sodium:proton antiporter"
BW25113_1187	fadR	0	1230394	1231113	1	124	0.0200617283950617	720	13	"fatty acid metabolism regulon transcriptional regulator"
BW25113_1188	ycgB	0	1231165	1232697	-1	249	0.0159420289855072	1533	22	"SpoVR family stationary phase protein"
BW25113_1189	dadA	0	1233027	1234325	1	279	0.0196581196581197	1299	23	"D-amino acid dehydrogenase"
BW25113_1190	dadX	0	1234335	1235405	1	183	0.0197095435684647	1071	19	"alanine racemase, catabolic, PLP-binding"
BW25113_1191	cvrA	0	1235791	1237527	-1	397	0.0262148337595908	1737	41	"putative cation/proton antiporter"
BW25113_1192	ldcA	0	1237622	1238536	-1	15	0.00242718446601942	915	2	"murein tetrapeptide carboxypeptidase; LD-carboxypeptidase A"
BW25113_1193	emtA	0	1238636	1239247	1	101	0.0254083484573503	612	14	"lytic murein endotransglycosylase E"
BW25113_1194	ycgR	0	1239249	1239983	-1	98	0.0166163141993958	735	11	"flagellar velocity braking protein, c-di-GMP-regulated"
BW25113_1195	ymgE	0	1240184	1240438	1	77	0.0304347826086957	255	7	"UPF0410 family putative inner membrane protein"
BW25113_1196	ycgY	0	1240616	1241056	1	21	0.00503778337531486	441	2	"uncharacterized protein"
BW25113_1197	treA	0	1241135	1242832	-1	404	0.0241988227599738	1698	37	"periplasmic trehalase"
BW25113_1198	dhaM	0	1243152	1244570	-1	229	0.0179968701095462	1419	23	"putative dihydroxyacetone-specific PTS enzymes: HPr component/EI component"
BW25113_1199	dhaL	0	1244581	1245213	-1	36	0.0087719298245614	633	5	"dihydroxyacetone kinase, C-terminal domain"
BW25113_1200	dhaK	0	1245224	1246294	-1	146	0.016597510373444	1071	16	"dihydroxyacetone kinase, PTS-dependent, dihydroxyacetone-binding subunit"
BW25113_1201	dhaR	0	1246522	1248441	1	292	0.0167824074074074	1920	29	"dhaKLM operon transcription activator"
BW25113_1202	ycgV	0	1248541	1251408	-1	703	0.0236250968241673	2868	61	"putative adhesin"
BW25113_1203	ychF	0	1252177	1253268	-1	52	0.0081383519837233	1092	8	"catalase inhibitor protein; ATPase, K+-dependent, ribosome-associated"
BW25113_1204	pth	0	1253385	1253969	-1	0	0	585	0	"peptidyl-tRNA hydrolase"
BW25113_1205	ychH	0	1254247	1254525	1	126	0.0436507936507936	279	11	"DUF2583 family putative inner membrane protein"
BW25113_1206	dauA	0	1254580	1256259	-1	261	0.0185185185185185	1680	28	"C4-dicarboxylic acid transporter"
BW25113_1207	prs	0	1256384	1257331	-1	0	0	948	0	"phosphoribosylpyrophosphate synthase"
BW25113_1208	ispE	0	1257482	1258333	-1	0	0	852	0	"4-diphosphocytidyl-2-C-methylerythritol kinase"
BW25113_1209	lolB	0	1258333	1258956	-1	0	0	624	0	"lipoprotein localization factor"
BW25113_1210	hemA	0	1259170	1260426	1	0	0	1257	0	"glutamyl tRNA reductase"
BW25113_1211	prfA	0	1260468	1261550	1	11	0.00102564102564103	1083	1	"peptide chain release factor RF-1"
BW25113_1212	prmC	0	1261550	1262383	1	0	0	834	0	"N5-glutamine methyltransferase, modifies release factors RF-1 and RF-2"
BW25113_1213	ychQ	0	1262380	1262772	1	38	0.0169491525423729	393	6	"SIRB family inner membrane protein"
BW25113_1214	ychA	0	1262776	1263585	1	67	0.0137174211248285	810	10	"transglutaminase-like TPR-repeat protein"
BW25113_1215	kdsA	0	1263621	1264475	1	0	0	855	0	"3-deoxy-D-manno-octulosonate 8-phosphate synthase"
BW25113_4419	ldrA	0	1264624	1264731	-1	0	0	108	0	"toxic polypeptide, small"
BW25113_4420	rdlA	0	1264779	1264845	1	0	0	67	0	
BW25113_4421	ldrB	0	1265159	1265266	-1	0	0	108	0	"toxic polypeptide, small"
BW25113_4422	rdlB	0	1265314	1265379	1	3	0.0166666666666667	66	1	
BW25113_4423	ldrC	0	1265694	1265801	-1	0	0	108	0	"toxic polypeptide, small"
BW25113_4424	rdlC	0	1265849	1265916	1	4	0.0161290322580645	68	1	
BW25113_1216	chaA	0	1266205	1267305	-1	514	0.0484359233097881	1101	48	"calcium/sodium:proton antiporter"
BW25113_1217	chaB	0	1267575	1267805	1	48	0.0336538461538462	231	7	"cation transport regulator"
BW25113_1218	chaC	0	1267963	1268658	1	125	0.0207336523125997	696	13	"cation transport regulator"
BW25113_1219	ychN	0	1268702	1269055	-1	81	0.0156739811912226	354	5	"putative sulfur relay protein"
BW25113_1220	ychO	0	1269240	1270634	1	157	0.0143312101910828	1395	18	"putative invasin"
BW25113_1221	narL	0	1270635	1271285	-1	99	0.0221843003412969	651	13	"response regulator in two-component regulatory system with NarX (or NarQ)"
BW25113_1222	narX	0	1271278	1273074	-1	356	0.0203955500618047	1797	33	"sensory histidine kinase in two-component regulatory system with NarL"
BW25113_1223	narK	0	1273413	1274804	1	233	0.0175578611332801	1392	22	"nitrate/nitrite transporter"
BW25113_1224	narG	0	1275320	1279063	1	683	0.0234421364985163	3744	79	"nitrate reductase 1, alpha subunit"
BW25113_1225	narH	0	1279060	1280598	1	126	0.012987012987013	1539	18	"nitrate reductase 1, beta (Fe-S) subunit"
BW25113_1226	narJ	0	1280595	1281305	1	92	0.0109375	711	7	"molybdenum-cofactor-assembly chaperone subunit (delta subunit) of nitrate reductase 1"
BW25113_1227	narI	0	1281305	1281982	1	97	0.0130932896890344	678	8	"nitrate reductase 1, gamma (cytochrome b(NR)) subunit"
BW25113_4425	rttR	0	1282522	1282692	-1	0	0	171	0	
BW25113_1229	tpr	0	1282543	1282632	-1	0	0	90	0	"protamine-like protein"
BW25113_1230	tyrV	0	1282700	1282784	-1	0	0	85	0	
BW25113_1231	tyrT	0	1282994	1283078	-1	0	0	85	0	
BW25113_1232	purU	0	1283238	1284080	-1	49	0.00922266139657444	843	7	"formyltetrahydrofolate hydrolase"
BW25113_1233	ychJ	0	1284130	1284588	-1	229	0.036231884057971	459	15	"UPF0225 family protein"
BW25113_1234	rssA	0	1284701	1285606	1	260	0.0343137254901961	906	28	"putative patatin-like family phospholipase"
BW25113_1235	rssB	0	1285698	1286711	1	199	0.0208105147864184	1014	19	"PcnB-degradosome interaction factor; response regulator"
BW25113_1236	galU	0	1286913	1287821	1	190	0.0158730158730159	909	13	"glucose-1-phosphate uridylyltransferase"
BW25113_1237	hns	0	1287965	1288378	-1	43	0.0134048257372654	414	5	"global DNA-binding transcriptional dual regulator H-NS"
BW25113_1238	tdk	0	1288983	1289600	1	512	0.0700179533213645	618	39	"thymidine kinase/deoxyuridine kinase"
BW25113_4573	insZ	0	1289882	1290778	-1	192	0.0173267326732673	897	14	pseudogene
BW25113_1241	adhE	0	1290902	1293577	-1	312	0.0161892901618929	2676	39	"fused acetaldehyde-CoA dehydrogenase/iron-dependent alcohol dehydrogenase/pyruvate-formate lyase deactivase"
BW25113_1242	ychE	0	1294054	1294701	1	153	0.0325342465753425	648	19	"UPF0056 family inner membrane protein"
BW25113_1243	oppA	0	1295439	1297070	1	272	0.0163376446562287	1632	24	"oligopeptide transporter subunit"
BW25113_1244	oppB	0	1297156	1298076	1	220	0.0241254523522316	921	20	"oligopeptide transporter subunit"
BW25113_1245	oppC	0	1298091	1298999	1	38	0.00610500610500611	909	5	"oligopeptide transporter subunit"
BW25113_1246	oppD	0	1299011	1300024	1	32	0.00766703176341731	1014	7	"oligopeptide transporter subunit"
BW25113_1247	oppF	0	1300021	1301025	1	57	0.00552486187845304	1005	5	"oligopeptide transporter subunit"
BW25113_1248	yciU	0	1301078	1301407	-1	4	0.00336700336700337	330	1	"UPF0263 family protein"
BW25113_1249	clsA	0	1301442	1302902	-1	140	0.0091254752851711	1461	12	"cardiolipin synthase 1"
BW25113_4595	yciY	0	1303045	1303218	1	79	0.0254777070063694	174	4	"uncharacterized protein"
BW25113_1250	kch	0	1303273	1304526	-1	192	0.0141718334809566	1254	16	"voltage-gated potassium channel"
BW25113_1251	yciI	0	1304826	1305122	-1	128	0.0223880597014925	297	6	"putative DGPF domain-containing enzyme"
BW25113_1252	tonB	0	1305346	1306065	1	4	0.00154320987654321	720	1	"membrane spanning protein in TonB-ExbB-ExbD transport complex"
BW25113_1253	yciA	0	1306105	1306503	-1	65	0.0194444444444444	399	7	"acyl-CoA esterase"
BW25113_1254	yciB	0	1306608	1307147	-1	64	0.0123456790123457	540	6	"IspA family inner membrane protein"
BW25113_1255	yciC	0	1307177	1307920	-1	78	0.0149253731343284	744	10	"UPF0259 family inner membrane protein"
BW25113_1256	ompW	0	1308277	1308915	1	307	0.0434027777777778	639	25	"outer membrane protein W"
BW25113_1257	yciE	0	1308975	1309481	-1	0	0	507	0	"putative rubrerythrin/ferritin-like metal-binding protein"
BW25113_1258	yciF	0	1309527	1310027	-1	0	0	501	0	"putative rubrerythrin/ferritin-like metal-binding protein"
BW25113_1259	yciG	0	1310113	1310292	-1	0	0	180	0	"KGG family protein"
BW25113_1260	trpA	0	1310673	1311479	-1	102	0.0123796423658872	807	9	"tryptophan synthase, alpha subunit"
BW25113_1261	trpB	0	1311479	1312672	-1	19	0.00372093023255814	1194	4	"tryptophan synthase, beta subunit"
BW25113_1262	trpC	0	1312684	1314045	-1	111	0.00897226753670473	1362	11	"fused indole-3-glycerolphosphate synthetase/N-(5-phosphoribosyl)anthranilate isomerase"
BW25113_1263	trpD	0	1314046	1315641	-1	70	0.00626304801670146	1596	9	"fused glutamine amidotransferase (component II) of anthranilate synthase/anthranilate phosphoribosyl transferase"
BW25113_1264	trpE	0	1315641	1317203	-1	107	0.007818052594172	1563	11	"component I of anthranilate synthase"
BW25113_1265	trpL	0	1317295	1317339	-1	0	0	45	0	"trp operon leader peptide"
BW25113_1266	yciV	0	1317477	1318358	1	64	0.0138539042821159	882	11	"PHP domain protein"
BW25113_1267	yciO	0	1318355	1318975	1	25	0.00715563506261181	621	4	"putative RNA binding protein"
BW25113_1268	yciQ	0	1319003	1320898	1	692	0.0374926772114821	1896	64	"enhancer of membrane protein expression; putative inner membrane protein"
BW25113_1269	rluB	0	1321109	1321984	1	165	0.0190114068441065	876	15	"23S rRNA pseudouridine(2605) synthase"
