locus_tag	gene_name	ncrna	start	end	strand	read_count	ins_index	gene_length	ins_count	fcn
BW25113_0590	fepD	0	616641	617645	-1	129	0.0265193370165746	1005	24	"iron-enterobactin transporter subunit"
BW25113_0591	entS	0	617756	619006	1	628	0.0692717584369449	1251	78	"enterobactin exporter, iron-regulated"
BW25113_0592	fepB	0	619010	619966	-1	172	0.0324825986078886	957	28	"iron-enterobactin transporter subunit"
BW25113_0593	entC	0	620341	621516	1	733	0.072710103871577	1176	77	"isochorismate synthase 1"
BW25113_0594	entE	0	621526	623136	1	716	0.0696551724137931	1611	101	"2,3-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex"
BW25113_0595	entB	0	623150	624007	1	438	0.0672703751617076	858	52	isochorismatase
BW25113_0596	entA	0	624007	624753	1	413	0.0713224368499257	747	48	"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase"
BW25113_0597	entH	0	624756	625169	1	563	0.134048257372654	414	50	"enterobactin synthesis proofreading thioesterase"
BW25113_0598	cstA	0	625350	627455	1	1513	0.0880801687763713	2106	167	"carbon starvation protein involved in peptide utilization; APC peptide transporter family protein"
BW25113_4512	ybdD	0	627638	627835	1	10	0.0223463687150838	198	4	"DUF466 family protein"
BW25113_0599	ybdH	0	627845	628933	-1	790	0.0795107033639144	1089	78	"putative oxidoreductase"
BW25113_0600	ybdL	0	629042	630202	1	494	0.0669856459330144	1161	70	"methionine aminotransferase, PLP-dependent"
BW25113_0601	ybdM	0	630203	630832	-1	414	0.072310405643739	630	41	"Spo0J family protein, ParB-like nuclease domain"
BW25113_0602	ybdN	0	630805	632025	-1	1040	0.101910828025478	1221	112	"PAPS reductase-like domain protein"
BW25113_0603	ybdO	0	632172	633074	-1	26	0.002460024600246	903	2	"putative DNA-binding transcriptional regulator"
BW25113_0604	dsbG	0	633283	634029	-1	1283	0.135215453194651	747	91	"thiol:disulfide interchange protein, periplasmic"
BW25113_0605	ahpC	0	634401	634964	1	302	0.0610236220472441	564	31	"alkyl hydroperoxide reductase, C22 subunit"
BW25113_0606	ahpF	0	635209	636774	1	686	0.0659574468085106	1566	93	"alkyl hydroperoxide reductase, F52a subunit, FAD/NAD(P)-binding"
BW25113_0607	uspG	0	636895	637323	-1	617	0.129198966408269	429	50	"universal stress protein UP12"
BW25113_0608	ybdR	0	637544	638782	1	1834	0.139784946236559	1239	156	"putative Zn-dependent NAD(P)-binding oxidoreductase"
BW25113_0610	rnk	0	639013	639423	-1	357	0.0918918918918919	411	34	"regulator of nucleoside diphosphate kinase"
BW25113_0611	rna	0	639653	640459	-1	271	0.0481430536451169	807	35	"ribonuclease I"
BW25113_0612	citT	0	640573	642036	-1	813	0.0796661608497724	1464	105	"citrate:succinate antiporter"
BW25113_0613	citG	0	642087	642965	-1	569	0.0795454545454545	879	63	"2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase"
BW25113_0614	citX	0	642940	643491	-1	191	0.0543259557344064	552	27	"apo-citrate lyase phosphoribosyl-dephospho-CoA transferase"
BW25113_0615	citF	0	643495	645027	-1	886	0.072463768115942	1533	100	"citrate lyase, citrate-ACP transferase (alpha) subunit"
BW25113_0616	citE	0	645038	645946	-1	336	0.0500610500610501	909	41	"citrate lyase, citryl-ACP lyase (beta) subunit"
BW25113_0617	citD	0	645943	646239	-1	154	0.0783582089552239	297	21	"citrate lyase, acyl carrier (gamma) subunit"
BW25113_0618	citC	0	646254	647312	-1	1026	0.113207547169811	1059	108	"[citrate [pro-3S]-lyase] ligase"
BW25113_0619	citA	0	647691	649349	1	791	0.0622489959839357	1659	93	"sensory histidine kinase in two-component regulatory system with CitB"
BW25113_0620	citB	0	649318	649998	1	1008	0.141924959216966	681	87	"response regulator in two-component regulatory system with CitA"
BW25113_0621	dcuC	0	650039	651424	-1	1036	0.0969551282051282	1386	121	"anaerobic C4-dicarboxylate transport"
BW25113_0622	pagP	0	652013	652573	1	698	0.116831683168317	561	59	"phospholipid:lipid A palmitoyltransferase"
BW25113_0623	cspE	0	652748	652957	1	57	0.0317460317460317	210	6	"constitutive cold shock family transcription antitermination protein; negative regulator of cspA transcription; RNA melting protein; ssDNA-binding protein"
BW25113_0624	flc	0	653011	653394	-1	201	0.0491329479768786	384	17	"fluoride efflux channel, dual topology membrane protein"
BW25113_4581	ybeM	0	653487	654274	1	394	0.0492957746478873	788	35	pseudogene
BW25113_0627	tatE	0	654403	654606	1	64	0.0597826086956522	204	11	"TatABCE protein translocation system subunit"
BW25113_0628	lipA	0	654707	655672	-1	0	0	966	0	"lipoate synthase"
BW25113_0629	ybeF	0	655881	656834	-1	1935	0.147846332945285	954	127	"LysR family putative transcriptional regulator"
BW25113_0630	lipB	0	657093	657734	-1	7	0.00173010380622837	642	1	"octanoyltransferase; octanoyl-[ACP]:protein N-octanoyltransferase"
BW25113_0631	ybeD	0	657835	658098	-1	18	0.0126050420168067	264	3	"UPF0250 family protein"
BW25113_0632	dacA	0	658208	659419	-1	419	0.0449129239230064	1212	49	"D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5)"
BW25113_0633	rlpA	0	659558	660646	-1	509	0.0581039755351682	1089	57	"septal ring protein, suppressor of prc, minor lipoprotein"
BW25113_0634	mrdB	0	660657	661769	-1	0	0	1113	0	"cell wall shape-determining protein"
BW25113_0635	mrdA	0	661772	663673	-1	0	0	1902	0	"transpeptidase involved in peptidoglycan synthesis (penicillin-binding protein 2)"
BW25113_0636	rlmH	0	663704	664171	-1	58	0.0308056872037915	468	13	"23S rRNA m(3)Psi1915 pseudouridine methyltransferase, SAM-dependent"
BW25113_0637	rsfS	0	664175	664492	-1	59	0.0348432055749129	318	10	"ribosomal silencing factor"
BW25113_0638	cobC	0	664752	665363	-1	484	0.0671506352087114	612	37	"putative alpha-ribazole-5'-P phosphatase"
BW25113_0639	nadD	0	665387	666028	-1	0	0	642	0	"nicotinic acid mononucleotide adenylyltransferase, NAD(P)-dependent"
BW25113_0640	holA	0	666030	667061	-1	43	0.00215285252960172	1032	2	"DNA polymerase III, delta subunit"
BW25113_0641	lptE	0	667061	667642	-1	5	0.00381679389312977	582	2	"LPS assembly OM complex LptDE, lipoprotein component"
BW25113_0642	leuS	0	667657	670239	-1	0	0	2583	0	"leucyl-tRNA synthetase"
BW25113_0643	ybeL	0	670474	670956	1	372	0.0873563218390805	483	38	"DUF1451 family protein"
BW25113_0644	ybeQ	0	671026	672003	-1	1196	0.127128263337117	978	112	"Sel1 family TPR-like repeat protein"
BW25113_0645	ybeR	0	672167	672874	1	423	0.0532915360501567	708	34	"uncharacterized protein"
BW25113_0646	djlB	0	672871	674298	1	2051	0.137636080870918	1428	177	"putative HscC co-chaperone, uncharacterized J domain-containing protein"
BW25113_0647	ybeT	0	674308	674862	-1	515	0.07	555	35	"Sel1 family TPR-like repeat protein"
BW25113_0648	ybeU	0	674964	675671	1	601	0.0924764890282132	708	59	"DUF1266 family protein"
BW25113_0649	djlC	0	675668	677119	1	1226	0.0864575363427697	1452	113	"J domain-containing HscC co-chaperone; Hsc56"
BW25113_0650	hscC	0	677179	678849	-1	864	0.0605053191489362	1671	91	"Hsp70 family chaperone Hsc62, binds to RpoD and inhibits transcription"
BW25113_0651	rihA	0	678933	679868	-1	1303	0.0984578884934757	936	83	"ribonucleoside hydrolase 1"
BW25113_0652	gltL	0	679986	680711	-1	412	0.0519877675840979	726	34	"glutamate, aspartate ABC transporter ATP-binding subunit"
BW25113_0653	gltK	0	680711	681385	-1	450	0.0789473684210526	675	48	"glutamate, aspartate ABC transporter permease subunit"
BW25113_0654	gltJ	0	681385	682125	-1	607	0.0839580209895052	741	56	"glutamate, aspartate ABC transporter permease subunit"
BW25113_0655	gltI	0	682295	683203	-1	297	0.0500610500610501	909	41	"glutamate, aspartate binding protein, periplasmic; part of GltJKLI ABC transporter"
BW25113_0656	insH1	0	683453	684469	-1	0	0	1017	0	"IS5 transposase and trans-activator"
BW25113_0657	lnt	0	684799	686337	-1	0	0	1539	0	"apolipoprotein N-acyltransferase"
BW25113_0658	ybeX	0	686362	687240	-1	441	0.0732323232323232	879	58	"putative ion transport"
BW25113_0659	ybeY	0	687330	687797	-1	9	0.004739336492891	468	2	"ssRNA-specific endoribonuclease; co-endoribonuclease working with RNase R in 16S rRNA 3' end maturation and quality control; rRNA transcription antitermination factor"
BW25113_0660	ybeZ	0	687794	688834	-1	521	0.0629669156883671	1041	59	"PhoH-like heat shock protein"
BW25113_0661	miaB	0	688987	690411	-1	642	0.0654715510522214	1425	84	"tRNA-i(6)A37 methylthiotransferase"
BW25113_0662	ubiF	0	690557	691732	1	0	0	1176	0	"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol oxygenase"
BW25113_0664	glnX	0	691886	691960	-1	0	0	75	0	
BW25113_0665	glnV	0	691998	692072	-1	0	0	75	0	
BW25113_0666	metU	0	692120	692196	-1	1	0.0142857142857143	77	1	
BW25113_0668	glnW	0	692212	692286	-1	0	0	75	0	
BW25113_0670	glnU	0	692321	692395	-1	15	0.0147058823529412	75	1	
BW25113_0672	leuW	0	692419	692503	-1	1	0.012987012987013	85	1	
BW25113_0673	metT	0	692513	692589	-1	0	0	77	0	
BW25113_0674	asnB	0	692969	694633	-1	1377	0.0833889259506338	1665	125	"asparagine synthetase B"
BW25113_0675	umpH	0	695030	695782	-1	755	0.0752212389380531	753	51	"UMP phosphatase"
BW25113_0676	nagC	0	695830	697050	-1	652	0.0682438580527752	1221	75	"N-acetylglucosamine-inducible nag divergent operon transcriptional repressor"
BW25113_0677	nagA	0	697059	698207	-1	424	0.0589371980676328	1149	61	"N-acetylglucosamine-6-phosphate deacetylase"
BW25113_0678	nagB	0	698267	699067	-1	306	0.0485436893203883	801	35	"glucosamine-6-phosphate deaminase"
BW25113_0679	nagE	0	699400	701346	1	1374	0.0735881346263548	1947	129	"fused N-acetyl glucosamine specific PTS enzyme: IIC, IIB, and IIA components"
BW25113_0680	glnS	0	701549	703213	1	0	0	1665	0	"glutamyl-tRNA synthetase"
BW25113_0681	chiP	0	703790	705196	1	1025	0.0765588003157064	1407	97	"chitoporin, uptake of chitosugars"
BW25113_0682	chiQ	0	705246	705572	1	92	0.0440677966101695	327	13	"chitosugar-induced verified lipoprotein"
BW25113_0683	fur	0	705656	706102	-1	24	0.0173697270471464	447	7	"ferric iron uptake regulon transcriptional repressor; autorepressor"
BW25113_4637	uof	0	706095	706181	-1	0	0	87	0	"ryhB-regulated fur leader peptide"
BW25113_0684	fldA	0	706391	706921	-1	0	0	531	0	"flavodoxin 1"
BW25113_0685	ybfE	0	707061	707354	-1	164	0.0490566037735849	294	13	"LexA-regulated protein, CopB family"
BW25113_0686	ybfF	0	707494	708258	-1	400	0.0711175616835994	765	49	"acyl-CoA esterase"
BW25113_0687	seqA	0	708443	708988	1	5	0.0040650406504065	546	2	"negative modulator of initiation of replication"
BW25113_0688	pgm	0	709014	710654	1	599	0.0541638456330399	1641	80	phosphoglucomutase
BW25113_0689	ybfP	0	710868	711362	1	1538	0.237668161434978	495	106	lipoprotein
BW25113_0691	ybfG	0	711403	712053	-1	1069	0.16382252559727	651	96	pseudogene
BW25113_4636	ybfI	0	712177	712326	-1	553	0.214814814814815	150	29	pseudogene
BW25113_0692	potE	0	712402	713721	-1	913	0.0833333333333333	1320	99	"putrescine/proton symporter: putrescine/ornithine antiporter"
BW25113_0693	speF	0	713718	715916	-1	1776	0.0863636363636364	2199	171	"ornithine decarboxylase isozyme, inducible"
BW25113_4590	ybfK	0	716039	716296	1	25	0.00858369098712446	258	2	"uncharacterized protein"
BW25113_0694	kdpE	0	716512	717189	-1	383	0.0851063829787234	678	52	"response regulator in two-component regulatory system with KdpD"
BW25113_0695	kdpD	0	717186	719870	-1	751	0.0492345883326438	2685	119	"fused sensory histidine kinase in two-component regulatory system with KdpE: signal sensing protein"
BW25113_0696	kdpC	0	719863	720435	-1	131	0.0445736434108527	573	23	"potassium translocating ATPase, subunit C"
BW25113_0697	kdpB	0	720444	722492	-1	377	0.040650406504065	2049	75	"potassium translocating ATPase, subunit B"
BW25113_0698	kdpA	0	722515	724188	-1	536	0.0524220305242203	1674	79	"potassium translocating ATPase, subunit A"
BW25113_4513	kdpF	0	724188	724277	-1	31	0.0740740740740741	90	6	"potassium ion accessory transporter subunit"
BW25113_0699	ybfA	0	724590	724796	1	218	0.0909090909090909	207	17	"DUF2517 family protein"
BW25113_0700	rhsC	0	725039	729232	1	1092	0.0389403973509934	4194	147	"Rhs family putative polymorphic toxin"
BW25113_0702	ybfB	0	729232	729558	1	0	0	327	0	"putative membrane protein"
BW25113_0703	rhsO	0	729589	731109	1	3713	0.0861943024105186	1521	118	pseudogene
BW25113_0704	ybfC	0	731106	731675	1	4	0.00194931773879142	570	1	"putative periplasmic protein"
BW25113_4514	ybfQ	0	731901	732140	1	0	0	240	0	pseudogene
BW25113_0705	ybfL	0	732281	733417	1	14	0.0029296875	1137	3	pseudogene
BW25113_0706	ybfD	0	733548	734309	1	127	0.0145772594752187	762	10	"H repeat-associated putative transposase"
BW25113_0707	ybgA	0	734457	734966	1	324	0.093681917211329	510	43	"DUF1722 family protein"
BW25113_0708	phr	0	734963	736381	1	863	0.0672926447574335	1419	86	"deoxyribodipyrimidine photolyase, FAD-binding"
BW25113_0709	dtpD	0	736531	738012	-1	1200	0.0854572713643178	1482	114	"dipeptide and tripeptide permease D"
BW25113_0710	ybgI	0	738283	739026	1	332	0.0582089552238806	744	39	"NIF3 family metal-binding protein"
BW25113_0711	ybgJ	0	739049	739705	1	208	0.0591216216216216	657	35	"putative allophanate hydrolase, subunit 1"
BW25113_0712	ybgK	0	739699	740631	1	464	0.0690476190476191	933	58	"putative allophanate hydrolase, subunit 2"
BW25113_0713	ybgL	0	740621	741355	1	331	0.0574018126888218	735	38	"UPF0271 family protein"
BW25113_0714	nei	0	741391	742182	1	302	0.0490883590462833	792	35	"endonuclease VIII/ 5-formyluracil/5-hydroxymethyluracil DNA glycosylase"
BW25113_0715	abrB	0	742179	743225	-1	904	0.0784729586426299	1047	74	"regulator of aidB expression; inner membrane protein"
BW25113_0716	ybgO	0	743377	744438	-1	884	0.0889121338912134	1062	85	"putative fimbrial protein"
BW25113_0717	ybgP	0	744435	745163	-1	363	0.0624048706240487	729	41	"putative periplasmic pilin chaperone"
BW25113_0718	ybgQ	0	745178	747625	-1	2412	0.0989110707803993	2448	218	"putative outer membrane protein"
BW25113_0719	ybgD	0	747685	748251	-1	1367	0.181996086105675	567	93	"putative fimbrial-like adhesin protein"
BW25113_0720	gltA	0	748641	749924	-1	510	0.0519031141868512	1284	60	"citrate synthase"
BW25113_0721	sdhC	0	750633	751022	1	58	0.0256410256410256	390	9	"succinate dehydrogenase, membrane subunit, binds cytochrome b556"
BW25113_0722	sdhD	0	751016	751363	1	31	0.0222929936305732	348	7	"succinate dehydrogenase, membrane subunit, binds cytochrome b556"
BW25113_0723	sdhA	0	751363	753129	1	480	0.0509113764927718	1767	81	"succinate dehydrogenase, flavoprotein subunit"
BW25113_0724	sdhB	0	753145	753861	1	247	0.0526315789473684	717	34	"succinate dehydrogenase, FeS subunit"
BW25113_0726	sucA	0	754162	756963	1	65	0.00594766058683584	2802	15	"2-oxoglutarate decarboxylase, thiamine triphosphate-binding"
BW25113_0727	sucB	0	756978	758195	1	21	0.00455788514129444	1218	5	dihydrolipoyltranssuccinase
BW25113_0728	sucC	0	758470	759636	1	183	0.0313986679352997	1167	33	"succinyl-CoA synthetase, beta subunit"
BW25113_0729	sucD	0	759636	760505	1	203	0.0510855683269476	870	40	"succinyl-CoA synthetase, NAD(P)-binding, alpha subunit"
BW25113_0730	mngR	0	760609	761331	-1	391	0.0568356374807988	723	37	"Transcriptional repressor for the mannosyl-D-glycerate catabolic operon"
BW25113_0731	mngA	0	761440	763416	1	884	0.0584269662921348	1977	104	"fused 2-O-a-mannosyl-D-glycerate specific PTS enzymes: IIA component/IIB component/IIC component"
BW25113_0732	mngB	0	763434	766067	1	2421	0.101644875579924	2634	241	alpha-mannosidase
BW25113_0733	cydA	0	766914	768482	1	38	0.00778485491861288	1569	11	"cytochrome d terminal oxidase, subunit I"
BW25113_0734	cydB	0	768498	769637	1	83	0.0194931773879142	1140	20	"cytochrome d terminal oxidase, subunit II"
BW25113_4515	cydX	0	769652	769765	1	23	0.029126213592233	114	3	"cytochrome d (bd-I) ubiquinol oxidase subunit X"
BW25113_0735	ybgE	0	769765	770058	1	19	0.0188679245283019	294	5	"putative inner membrane protein in cydABX-ybgE operon"
BW25113_0736	ybgC	0	770208	770612	1	79	0.0493150684931507	405	18	"acyl-CoA thioester hydrolase"
BW25113_0737	tolQ	0	770609	771301	1	43	0.016025641025641	693	10	"membrane spanning protein in TolA-TolQ-TolR complex"
BW25113_0738	tolR	0	771305	771733	1	28	0.0155038759689922	429	6	"membrane spanning protein in TolA-TolQ-TolR complex"
BW25113_0739	tolA	0	771798	773063	1	92	0.0166666666666667	1266	19	"membrane anchored protein in TolA-TolQ-TolR complex"
BW25113_0740	tolB	0	773196	774488	1	130	0.0223367697594502	1293	26	"periplasmic protein"
BW25113_0741	pal	0	774523	775044	1	43	0.0148936170212766	522	7	"peptidoglycan-associated outer membrane lipoprotein"
BW25113_0742	ybgF	0	775054	775845	1	166	0.0350631136044881	792	25	"periplasmic TolA-binding protein"
BW25113_0743	lysT	0	776010	776085	1	16	0.0144927536231884	76	1	
BW25113_0744	valT	0	776221	776296	1	0	0	76	0	
BW25113_0745	lysW	0	776299	776374	1	0	0	76	0	
BW25113_0746	valZ	0	776524	776599	1	18	0.0144927536231884	76	1	
BW25113_0747	lysY	0	776603	776678	1	0	0	76	0	
BW25113_0748	lysZ	0	776825	776900	1	40	0.0434782608695652	76	3	
BW25113_0749	lysQ	0	777033	777108	1	0	0	76	0	
BW25113_0750	nadA	0	777541	778584	1	400	0.0382978723404255	1044	36	"quinolinate synthase, subunit A"
BW25113_0751	pnuC	0	778622	779341	1	343	0.0432098765432099	720	28	"nicotinamide riboside transporter"
BW25113_0752	zitB	0	779338	780279	-1	214	0.0400943396226415	942	34	"zinc efflux system"
BW25113_0753	ybgS	0	780393	780773	-1	237	0.0524781341107872	381	18	"putative periplasmic protein"
BW25113_0754	aroG	0	781089	782141	1	289	0.0305907172995781	1053	29	"3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, phenylalanine repressible"
BW25113_0755	gpmA	0	782299	783051	-1	289	0.0457227138643068	753	31	"phosphoglyceromutase 1"
BW25113_0756	galM	0	783253	784293	-1	238	0.032017075773746	1041	30	"aldose 1-epimerase; type-1 mutarotase"
BW25113_0757	galK	0	784287	785435	-1	338	0.0396135265700483	1149	41	galactokinase
BW25113_0758	galT	0	785439	786485	-1	120	0.0307529162248144	1047	29	"galactose-1-phosphate uridylyltransferase"
BW25113_0759	galE	0	786495	787511	-1	94	0.0196506550218341	1017	18	UDP-galactose-4-epimerase
BW25113_0760	modF	0	787772	789244	-1	820	0.0701357466063348	1473	93	"fused molybdate transporter subunits of ABC superfamily: ATP-binding components"
BW25113_0761	modE	0	789312	790100	-1	744	0.0717299578059072	789	51	"transcriptional repressor for the molybdenum transport operon modABC"
BW25113_0762	acrZ	0	790229	790378	1	175	0.0814814814814815	150	11	"AcrAB-TolC efflux pump accessory protein, membrane-associated"
BW25113_0763	modA	0	790545	791318	1	392	0.0703012912482066	774	49	"molybdate transporter subunit"
BW25113_0764	modB	0	791318	792007	1	323	0.0660225442834139	690	41	"molybdate transporter subunit"
BW25113_0765	modC	0	792010	793068	1	408	0.0440251572327044	1059	42	"molybdate transporter subunit"
BW25113_0766	ybhA	0	793069	793887	-1	422	0.0609756097560976	819	45	"pyridoxal phosphate (PLP) phosphatase"
BW25113_0767	pgl	0	794042	795037	1	274	0.0434782608695652	996	39	6-phosphogluconolactonase
BW25113_0768	ybhD	0	795078	796031	-1	486	0.0605355064027939	954	52	"putative DNA-binding transcriptional regulator"
BW25113_0769	ybhH	0	796215	797267	1	622	0.0643459915611814	1053	61	"putative PrpF family isomerase"
BW25113_0770	ybhI	0	797343	798776	1	2626	0.150271107668474	1434	194	"putative transporter"
BW25113_0771	ybhJ	0	798959	801220	1	3161	0.116895874263261	2262	238	"putative hydratase"
BW25113_0772	ybhC	0	801454	802737	-1	1165	0.0908304498269896	1284	105	"acyl-CoA thioesterase, lipoprotein"
BW25113_0773	ybhB	0	802889	803365	-1	336	0.0651162790697674	477	28	"kinase inhibitor homolog, UPF0098 family"
BW25113_0774	bioA	0	803424	804713	-1	671	0.0602928509905254	1290	70	"7,8-diaminopelargonic acid synthase, PLP-dependent"
BW25113_0775	bioB	0	804800	805840	1	358	0.0586979722518677	1041	55	"biotin synthase"
BW25113_0776	bioF	0	805837	806991	1	510	0.0528846153846154	1155	55	"8-amino-7-oxononanoate synthase"
BW25113_0777	bioC	0	806978	807733	1	401	0.0763582966226138	756	52	"malonyl-ACP O-methyltransferase, SAM-dependent"
BW25113_0778	bioD	0	807726	808403	1	404	0.0867430441898527	678	53	"dethiobiotin synthetase"
BW25113_0779	uvrB	0	808982	811003	1	1121	0.0675824175824176	2022	123	"excinulease of nucleotide excision repair, DNA damage recognition component"
BW25113_0780	ybhK	0	811195	812103	-1	399	0.0500610500610501	909	41	"putative NAD(P)-binding transferase"
BW25113_0781	moaA	0	812500	813489	1	399	0.0606060606060606	990	54	"molybdopterin biosynthesis protein A"
BW25113_0782	moaB	0	813511	814023	1	381	0.0606060606060606	513	28	"inactive molybdopterin adenylyltransferase"
BW25113_0783	moaC	0	814026	814511	1	276	0.0570776255707763	486	25	"molybdopterin biosynthesis, protein C"
BW25113_0784	moaD	0	814504	814749	1	90	0.0675675675675676	246	15	"molybdopterin synthase, small subunit"
BW25113_0785	moaE	0	814751	815203	1	245	0.0784313725490196	453	32	"molybdopterin synthase, large subunit"
BW25113_0786	ybhL	0	815340	816044	1	610	0.110236220472441	705	70	"UPF0005 family inner membrane protein"
BW25113_0787	ybhM	0	816249	816962	1	895	0.0419906687402799	714	27	"UPF0005 family inner membrane protein"
BW25113_0788	ybhN	0	816998	817954	-1	758	0.080046403712297	957	69	"UPF0104 family inner membrane protein"
BW25113_0789	clsB	0	817954	819195	-1	464	0.0491949910554562	1242	55	"cardiolipin synthase 2"
BW25113_0790	ybhP	0	819192	819953	-1	234	0.043731778425656	762	30	"endo/exonuclease/phosphatase family protein"
BW25113_0791	ybhQ	0	820086	820496	1	241	0.0675675675675676	411	25	"inner membrane protein"
BW25113_0792	ybhR	0	820458	821564	-1	409	0.0511534603811434	1107	51	"inner membrane putative ABC superfamily transporter permease"
BW25113_0793	ybhS	0	821575	822708	-1	644	0.0646425073457395	1134	66	"inner membrane putative ABC superfamily transporter permease"
BW25113_0794	ybhF	0	822701	824437	-1	724	0.0601023017902813	1737	94	"putative transporter subunit of ABC superfamily: ATP-binding component"
BW25113_0795	ybhG	0	824430	825428	-1	687	0.0722222222222222	999	65	"putative membrane fusion protein (MFP) component of efflux pump, membrane anchor"
BW25113_0796	ybiH	0	825428	826099	-1	247	0.0528925619834711	672	32	"DUF1956 domain-containing tetR family putative transcriptional regulator"
BW25113_0797	rhlE	0	826328	827692	1	907	0.0610252237591538	1365	75	"ATP-dependent RNA helicase"
BW25113_0798	ybiA	0	827924	828406	-1	363	0.0666666666666667	483	29	"DUF1768 family protein"
BW25113_0799	dinG	0	828526	830676	1	723	0.0402892561983471	2151	78	"ATP-dependent DNA helicase"
BW25113_0800	ybiB	0	830704	831666	1	332	0.0599769319492503	963	52	"putative family 3 glycosyltransferase"
BW25113_0801	ybiC	0	831807	832892	1	557	0.0664621676891615	1086	65	"putative dehydrogenase"
BW25113_0802	ybiJ	0	833121	833381	-1	154	0.0595744680851064	261	14	"DUF1471 family putative periplasmic protein"
BW25113_0803	ybiI	0	833646	833912	-1	102	0.0622406639004149	267	15	"DksA-type zinc finger protein"
BW25113_0804	ybiX	0	833986	834663	-1	281	0.0490998363338789	678	30	"Fe(II)-dependent oxygenase superfamily protein"
BW25113_0805	fiu	0	834705	836987	-1	1040	0.0501216545012165	2283	103	"catecholate siderophore receptor Fiu"
BW25113_0806	mcbA	0	837252	837512	-1	67	0.0425531914893617	261	10	"colanic acid mucoidy stimulation protein"
BW25113_0807	rlmF	0	837788	838714	1	331	0.0538922155688623	927	45	"23S rRNA m(6)A1618 methyltransferase, SAM-dependent"
BW25113_0808	ybiO	0	838711	840936	-1	1044	0.0573852295409182	2226	115	"mechanosensitive channel protein, intermediate conductance"
BW25113_0809	glnQ	0	841197	841919	-1	218	0.043010752688172	723	28	"glutamine transporter subunit"
BW25113_0810	glnP	0	841916	842575	-1	249	0.0589225589225589	660	35	"glutamine transporter subunit"
BW25113_0811	glnH	0	842714	843460	-1	284	0.0534918276374443	747	36	"glutamine transporter subunit"
BW25113_0812	dps	0	843864	844367	-1	736	0.114537444933921	504	52	"Fe-binding and storage protein; stress-inducible DNA-binding protetin"
BW25113_0813	rhtA	0	844666	845553	-1	834	0.10375	888	83	"threonine and homoserine efflux system"
BW25113_0814	ompX	0	845906	846421	1	285	0.0881720430107527	516	41	"outer membrane protein X"
BW25113_0815	ybiP	0	846470	848053	-1	1534	0.093969144460028	1584	134	"putative EptAB family phosphoethanolamine transferase, inner membrane protein"
BW25113_4705	mntS	0	848325	848453	-1	80	0.0598290598290598	129	7	"Mn(2)-response protein, MntR-repressed"
BW25113_0817	mntR	0	848639	849106	1	330	0.0734597156398104	468	31	"Mn(2+)-responsive manganese regulon transcriptional regulator"
BW25113_0818	ybiR	0	849103	850221	1	428	0.0654761904761905	1119	66	"putative transporter"
BW25113_0819	ldtB	0	850280	851200	-1	718	0.101326899879373	921	84	"L,D-transpeptidase linking Lpp to murein"
BW25113_0820	ybiT	0	851419	853011	1	569	0.0523012552301255	1593	75	"putative transporter subunit of ABC superfamily: ATP-binding component"
BW25113_0821	ybiU	0	853252	854517	-1	848	0.0912280701754386	1266	104	"DUF1479 family protein"
BW25113_0822	ybiV	0	854669	855484	-1	372	0.054421768707483	816	40	"sugar phosphatase; preference for fructose-1-P, ribose-5-P and glucose-6-P"
BW25113_0823	ybiW	0	855630	858062	-1	1187	0.0639269406392694	2433	140	"putative pyruvate formate lyase"
BW25113_0824	ybiY	0	858068	858967	-1	480	0.0654320987654321	900	53	"putative pyruvate formate lyase activating enzyme"
BW25113_0825	fsaA	0	859098	859760	1	258	0.0636515912897822	663	38	"fructose-6-phosphate aldolase 1"
BW25113_0826	moeB	0	859836	860585	-1	339	0.0592592592592593	750	40	"molybdopterin synthase sulfurylase"
BW25113_0827	moeA	0	860585	861820	-1	510	0.0592991913746631	1236	66	"molybdopterin molybdenumtransferase; molybdopterin biosynthesis protein"
BW25113_0828	iaaA	0	862024	862989	1	420	0.0563218390804598	966	49	"Isoaspartyl peptidase"
BW25113_0829	gsiA	0	862976	864847	1	681	0.0456973293768546	1872	77	"glutathione transporter ATP-binding protein, ABC superfamily"
BW25113_0830	gsiB	0	864867	866405	1	1231	0.0815295815295815	1539	113	"glutathione periplasmic binding protein, ABC superfamily transporter"
BW25113_0831	gsiC	0	866423	867343	1	612	0.0735826296743064	921	61	"glutathione transporter, permease component, ABC superfamily"
BW25113_0832	gsiD	0	867346	868257	1	887	0.0852618757612667	912	70	"glutathione transporter, permease component, ABC superfamily"
BW25113_0833	yliE	0	868435	870783	1	1953	0.0690307328605201	2349	146	"putative membrane-anchored cyclic-di-GMP phosphodiesterase"
BW25113_0834	yliF	0	870791	872119	1	1856	0.10609857978279	1329	127	"putative membrane-anchored diguanylate cyclase"
BW25113_0835	rimO	0	872166	873491	-1	797	0.0586264656616415	1326	70	"ribosomal protein S12 methylthiotransferase; radical SAM superfamily"
